service_id,date,exception_type
475,20180306,1
475,20180309,1
477,20180216,1
477,20180306,1
477,20180309,1
477,20180305,2
477,20180307,2
477,20180308,2
476,20180216,1
476,20180309,1
478,20180216,1
478,20180309,1
478,20180305,2
478,20180307,2
478,20180308,2
473,20180216,1
473,20180306,1
473,20180309,1
473,20180305,2
473,20180307,2
473,20180308,2
472,20180305,2
472,20180307,2
472,20180308,2
471,20180216,1
471,20180309,1
450,20180214,1
450,20180215,1
450,20180305,1
450,20180307,1
450,20180308,1
432,20180305,1
432,20180307,1
432,20180308,1
432,20180214,1
432,20180215,1
432,20180306,2
432,20180309,2
432,20180216,2
438,20180306,1
438,20180309,1
438,20180216,1
438,20180305,2
438,20180307,2
438,20180308,2
431,20180306,1
431,20180309,1
431,20180216,1
433,20180305,1
433,20180307,1
433,20180308,1
433,20180214,1
433,20180215,1
437,20180306,1
437,20180309,1
437,20180216,1
436,20180306,2
436,20180309,2
441,20180306,1
439,20180306,2
439,20180309,2
444,20180305,1
444,20180307,1
444,20180308,1
444,20180214,1
444,20180215,1
444,20180306,2
444,20180309,2
444,20180216,2
435,20180305,2
435,20180307,2
435,20180308,2
452,20180216,2
452,20180306,2
430,20180306,2
430,20180309,2
430,20180216,2
434,20180305,2
434,20180306,2
434,20180307,2
434,20180308,2
434,20180309,2
2965,20180214,1
2965,20180215,1
2965,20180216,1
2965,20180305,1
2965,20180306,1
2965,20180307,1
2965,20180308,1
2965,20180309,1
2957,20180305,2
2957,20180306,2
2957,20180307,2
2957,20180308,2
2957,20180309,2
2955,20180305,2
2955,20180306,2
2955,20180307,2
2955,20180308,2
2955,20180309,2
2964,20180305,1
2964,20180306,1
2964,20180307,1
2964,20180308,1
2964,20180309,1
2964,20180214,1
2964,20180215,1
2964,20180216,1
2966,20180214,1
2966,20180215,1
2966,20180216,1
2966,20180305,1
2966,20180306,1
2966,20180307,1
2966,20180308,1
2966,20180309,1
2960,20180305,2
2960,20180306,2
2960,20180307,2
2960,20180308,2
2960,20180309,2
2973,20180305,2
2973,20180306,2
2973,20180307,2
2973,20180308,2
2973,20180309,2
2972,20180305,2
2972,20180306,2
2972,20180307,2
2972,20180308,2
2972,20180309,2
2978,20180305,1
2978,20180306,1
2978,20180307,1
2978,20180308,1
2978,20180309,1
2978,20180214,1
2978,20180215,1
2978,20180216,1
2970,20180305,2
2970,20180306,2
2970,20180307,2
2970,20180308,2
2970,20180309,2
2980,20180214,1
2980,20180215,1
2980,20180216,1
2980,20180305,1
2980,20180306,1
2980,20180307,1
2980,20180308,1
2980,20180309,1
2979,20180305,1
2979,20180306,1
2979,20180307,1
2979,20180308,1
2979,20180309,1
2979,20180214,1
2979,20180215,1
2979,20180216,1
2981,20180214,1
2981,20180215,1
2981,20180216,1
2981,20180305,1
2981,20180306,1
2981,20180307,1
2981,20180308,1
2981,20180309,1
858,20180310,1
858,20180217,1
854,20180305,2
854,20180306,2
854,20180307,2
854,20180308,2
854,20180309,2
854,20180310,2
855,20180305,2
855,20180306,2
855,20180307,2
855,20180308,2
855,20180309,2
856,20180310,2
861,20180305,2
861,20180306,2
861,20180307,2
861,20180308,2
861,20180309,2
862,20180217,1
862,20180310,1
862,20180305,2
862,20180306,2
862,20180307,2
862,20180308,2
862,20180309,2
843,20180214,1
843,20180215,1
843,20180216,1
843,20180305,1
843,20180306,1
843,20180307,1
843,20180308,1
843,20180309,1
844,20180305,1
844,20180306,1
844,20180307,1
844,20180308,1
844,20180309,1
844,20180214,1
844,20180215,1
844,20180216,1
841,20180217,1
841,20180310,1
852,20180310,1
852,20180217,1
845,20180217,2
850,20180214,1
850,20180215,1
850,20180216,1
850,20180305,1
850,20180306,1
850,20180307,1
850,20180308,1
850,20180309,1
809,20180217,1
809,20180310,1
802,20180216,1
802,20180309,1
803,20180214,1
803,20180215,1
803,20180305,1
803,20180306,1
803,20180307,1
803,20180308,1
848,20180214,1
848,20180215,1
848,20180216,1
848,20180217,1
848,20180305,1
848,20180306,1
848,20180307,1
848,20180308,1
848,20180309,1
848,20180310,1
849,20180305,1
849,20180306,1
849,20180307,1
849,20180308,1
849,20180309,1
849,20180310,1
849,20180214,1
849,20180215,1
849,20180216,1
849,20180217,1
846,20180310,2
846,20180217,2
847,20180305,1
847,20180306,1
847,20180307,1
847,20180308,1
847,20180309,1
847,20180214,1
847,20180215,1
847,20180216,1
847,20180310,2
847,20180217,2
888,20180305,2
888,20180306,2
888,20180307,2
888,20180308,2
888,20180309,2
887,20180217,1
887,20180310,1
887,20180305,2
887,20180306,2
887,20180307,2
887,20180308,2
887,20180309,2
866,20180214,1
866,20180215,1
866,20180216,1
866,20180305,1
866,20180306,1
866,20180307,1
866,20180308,1
866,20180309,1
869,20180305,1
869,20180306,1
869,20180307,1
869,20180308,1
869,20180309,1
869,20180214,1
869,20180215,1
869,20180216,1
869,20180310,2
869,20180217,2
868,20180214,1
868,20180215,1
868,20180216,1
868,20180305,1
868,20180306,1
868,20180307,1
868,20180308,1
868,20180309,1
868,20180217,2
870,20180214,1
870,20180215,1
870,20180216,1
870,20180217,1
870,20180305,1
870,20180306,1
870,20180307,1
870,20180308,1
870,20180309,1
870,20180310,1
872,20180305,1
872,20180306,1
872,20180307,1
872,20180308,1
872,20180309,1
872,20180214,1
872,20180215,1
872,20180216,1
875,20180217,1
875,20180310,1
874,20180305,1
874,20180306,1
874,20180307,1
874,20180308,1
874,20180309,1
874,20180310,1
874,20180214,1
874,20180215,1
874,20180216,1
874,20180217,1
876,20180217,2
877,20180310,2
877,20180217,2
873,20180214,1
873,20180215,1
873,20180216,1
873,20180305,1
873,20180306,1
873,20180307,1
873,20180308,1
873,20180309,1
882,20180310,2
883,20180305,2
883,20180306,2
883,20180307,2
883,20180308,2
883,20180309,2
885,20180305,2
885,20180306,2
885,20180307,2
885,20180308,2
885,20180309,2
885,20180310,2
884,20180310,1
884,20180217,1
1462,20180310,1
1463,20180214,1
1463,20180215,1
1463,20180305,1
1463,20180306,1
1463,20180307,1
1463,20180308,1
1614,20180305,2
1614,20180306,2
1614,20180307,2
1614,20180308,2
1614,20180309,2
1612,20180310,1
1461,20180216,1
1461,20180309,1
1624,20180214,1
1624,20180215,1
1624,20180216,1
1624,20180305,1
1624,20180306,1
1624,20180307,1
1624,20180308,1
1624,20180309,1
1622,20180214,1
1622,20180215,1
1622,20180216,1
1622,20180305,1
1622,20180306,1
1622,20180307,1
1622,20180308,1
1622,20180309,1
1623,20180214,1
1623,20180215,1
1623,20180216,1
1623,20180305,1
1623,20180306,1
1623,20180307,1
1623,20180308,1
1623,20180309,1
1623,20180310,1
1625,20180305,1
1625,20180306,1
1625,20180307,1
1625,20180308,1
1625,20180309,1
1625,20180214,1
1625,20180215,1
1625,20180216,1
1617,20180305,2
1617,20180306,2
1617,20180307,2
1617,20180308,2
1617,20180309,2
1615,20180305,2
1615,20180306,2
1615,20180307,2
1615,20180308,2
1615,20180309,2
1632,20180214,1
1632,20180215,1
1632,20180216,1
1632,20180305,1
1632,20180306,1
1632,20180307,1
1632,20180308,1
1632,20180309,1
1630,20180310,2
1629,20180216,1
1629,20180309,1
1627,20180214,1
1627,20180215,1
1627,20180305,1
1627,20180306,1
1627,20180307,1
1627,20180308,1
1628,20180214,1
1628,20180215,1
1628,20180216,1
1628,20180305,1
1628,20180306,1
1628,20180307,1
1628,20180308,1
1628,20180309,1
1626,20180305,1
1626,20180306,1
1626,20180307,1
1626,20180308,1
1626,20180309,1
1626,20180214,1
1626,20180215,1
1626,20180216,1
1667,20180305,2
1667,20180306,2
1667,20180307,2
1667,20180308,2
1667,20180309,2
1673,20180214,1
1673,20180215,1
1673,20180216,1
1673,20180305,1
1673,20180306,1
1673,20180307,1
1673,20180308,1
1673,20180309,1
1674,20180305,1
1674,20180306,1
1674,20180307,1
1674,20180308,1
1674,20180309,1
1674,20180214,1
1674,20180215,1
1674,20180216,1
1670,20180214,1
1670,20180215,1
1670,20180216,1
1670,20180305,1
1670,20180306,1
1670,20180307,1
1670,20180308,1
1670,20180309,1
1671,20180214,1
1671,20180215,1
1671,20180216,1
1671,20180305,1
1671,20180306,1
1671,20180307,1
1671,20180308,1
1671,20180309,1
1672,20180214,1
1672,20180215,1
1672,20180216,1
1672,20180305,1
1672,20180306,1
1672,20180307,1
1672,20180308,1
1672,20180309,1
1672,20180310,1
1664,20180305,2
1664,20180306,2
1664,20180307,2
1664,20180308,2
1664,20180309,2
1658,20180310,1
1660,20180305,2
1660,20180306,2
1660,20180307,2
1660,20180308,2
1660,20180309,2
1659,20180310,1
1666,20180305,2
1666,20180306,2
1666,20180307,2
1666,20180308,2
1666,20180309,2
1676,20180310,1
1676,20180217,1
1675,20180214,1
1675,20180215,1
1675,20180216,1
1675,20180305,1
1675,20180306,1
1675,20180307,1
1675,20180308,1
1675,20180309,1
1647,20180214,1
1647,20180215,1
1647,20180216,1
1647,20180305,1
1647,20180306,1
1647,20180307,1
1647,20180308,1
1647,20180309,1
1653,20180214,1
1653,20180215,1
1653,20180216,1
1653,20180217,1
1653,20180306,1
1653,20180307,1
1653,20180308,1
1653,20180309,1
1653,20180310,1
1654,20180310,2
1640,20180305,2
1640,20180306,2
1640,20180307,2
1640,20180308,2
1640,20180309,2
1642,20180305,2
1642,20180306,2
1642,20180307,2
1642,20180308,2
1642,20180309,2
1637,20180310,1
1638,20180305,2
1638,20180306,2
1638,20180307,2
1638,20180308,2
1638,20180309,2
1651,20180214,1
1651,20180215,1
1651,20180216,1
1651,20180305,1
1651,20180306,1
1651,20180307,1
1651,20180308,1
1651,20180309,1
1650,20180305,1
1650,20180306,1
1650,20180307,1
1650,20180308,1
1650,20180309,1
1650,20180214,1
1650,20180215,1
1650,20180216,1
1648,20180305,1
1648,20180306,1
1648,20180307,1
1648,20180308,1
1648,20180309,1
1648,20180214,1
1648,20180215,1
1648,20180216,1
1648,20180310,2
1644,20180306,2
1644,20180307,2
1644,20180308,2
1644,20180309,2
1644,20180310,2
1652,20180305,1
1652,20180306,1
1652,20180307,1
1652,20180308,1
1652,20180309,1
1652,20180214,1
1652,20180215,1
1652,20180216,1
1649,20180214,1
1649,20180215,1
1649,20180216,1
1649,20180305,1
1649,20180306,1
1649,20180307,1
1649,20180308,1
1649,20180309,1
1649,20180310,1
1683,20180305,2
1683,20180306,2
1683,20180307,2
1683,20180308,2
1683,20180309,2
1692,20180214,1
1692,20180215,1
1692,20180216,1
1692,20180305,1
1692,20180306,1
1692,20180307,1
1692,20180308,1
1692,20180309,1
1693,20180214,1
1693,20180215,1
1693,20180216,1
1693,20180305,1
1693,20180306,1
1693,20180307,1
1693,20180308,1
1693,20180309,1
1691,20180305,1
1691,20180306,1
1691,20180307,1
1691,20180308,1
1691,20180309,1
1691,20180214,1
1691,20180215,1
1691,20180216,1
1694,20180214,1
1694,20180215,1
1694,20180216,1
1694,20180217,1
1694,20180306,1
1694,20180307,1
1694,20180308,1
1694,20180309,1
1694,20180310,1
1695,20180310,2
1680,20180310,1
1681,20180310,1
1685,20180305,2
1685,20180306,2
1685,20180307,2
1685,20180308,2
1685,20180309,2
1686,20180305,2
1686,20180306,2
1686,20180307,2
1686,20180308,2
1686,20180309,2
1690,20180214,1
1690,20180215,1
1690,20180216,1
1690,20180305,1
1690,20180306,1
1690,20180307,1
1690,20180308,1
1690,20180309,1
1690,20180310,1
1687,20180306,2
1687,20180307,2
1687,20180308,2
1687,20180309,2
1687,20180310,2
2443,20180305,1
2443,20180306,1
2443,20180307,1
2443,20180308,1
2443,20180309,1
2443,20180214,1
2443,20180215,1
2443,20180216,1
2442,20180214,1
2442,20180215,1
2442,20180216,1
2442,20180305,1
2442,20180306,1
2442,20180307,1
2442,20180308,1
2442,20180309,1
2101,20180214,1
2101,20180215,1
2101,20180216,1
2101,20180305,1
2101,20180306,1
2101,20180307,1
2101,20180308,1
2101,20180309,1
2445,20180305,2
2445,20180306,2
2445,20180307,2
2445,20180308,2
2445,20180309,2
2448,20180214,1
2448,20180215,1
2448,20180216,1
2448,20180305,1
2448,20180306,1
2448,20180307,1
2448,20180308,1
2448,20180309,1
2451,20180214,1
2451,20180215,1
2451,20180216,1
2451,20180305,1
2451,20180306,1
2451,20180307,1
2451,20180308,1
2451,20180309,1
2449,20180305,1
2449,20180306,1
2449,20180307,1
2449,20180308,1
2449,20180309,1
2449,20180214,1
2449,20180215,1
2449,20180216,1
2455,20180305,2
2455,20180306,2
2455,20180307,2
2455,20180308,2
2455,20180309,2
2456,20180305,2
2456,20180306,2
2456,20180307,2
2456,20180308,2
2456,20180309,2
2457,20180305,2
2457,20180306,2
2457,20180307,2
2457,20180308,2
2457,20180309,2
5102,20180310,2
5097,20180310,1
5097,20180311,1
5097,20180217,1
5097,20180218,1
5095,20180310,1
5095,20180217,1
5096,20180311,1
5096,20180218,1
5100,20180305,2
5100,20180306,2
5100,20180307,2
5100,20180308,2
5100,20180309,2
5101,20180306,2
5101,20180307,2
5101,20180308,2
5101,20180309,2
5101,20180310,2
5108,20180311,1
5108,20180218,1
5108,20180310,2
5091,20180214,1
5091,20180215,1
5091,20180216,1
5091,20180305,1
5091,20180306,1
5091,20180307,1
5091,20180308,1
5091,20180309,1
4819,20180217,1
4819,20180310,1
5092,20180214,1
5092,20180215,1
5092,20180216,1
4813,20180217,1
4813,20180310,1
5098,20180217,1
5098,20180310,1
5098,20180218,2
5093,20180214,1
5093,20180215,1
5093,20180216,1
5093,20180217,1
5093,20180306,1
5093,20180307,1
5093,20180308,1
5093,20180309,1
5093,20180310,1
4814,20180311,1
4814,20180218,1
5109,20180214,1
5109,20180215,1
5109,20180216,1
5109,20180305,1
5109,20180306,1
5109,20180307,1
5109,20180308,1
5109,20180309,1
5131,20180311,1
5131,20180218,1
5131,20180310,2
4815,20180223,1
4820,20180216,1
4820,20180309,1
4821,20180214,1
4821,20180215,1
4821,20180305,1
4821,20180306,1
4821,20180307,1
4821,20180308,1
4816,20180302,1
5115,20180311,1
5115,20180218,1
5114,20180310,1
5114,20180311,1
5114,20180217,1
5114,20180218,1
5116,20180310,1
5116,20180217,1
5118,20180218,2
5113,20180305,2
5113,20180306,2
5113,20180307,2
5113,20180308,2
5113,20180309,2
5119,20180217,1
5119,20180310,1
5119,20180218,2
5110,20180214,1
5110,20180215,1
5110,20180216,1
5129,20180310,2
5125,20180219,1
5125,20180220,1
5125,20180221,1
5125,20180222,1
5125,20180223,1
5007,20180214,1
5007,20180215,1
5007,20180216,1
5007,20180305,1
5007,20180306,1
5007,20180307,1
5007,20180308,1
5007,20180309,1
5008,20180214,1
5008,20180215,1
5008,20180216,1
5008,20180305,1
5008,20180306,1
5008,20180307,1
5008,20180308,1
5008,20180309,1
5009,20180214,1
5009,20180215,1
5009,20180216,1
5009,20180217,1
5009,20180305,1
5009,20180306,1
5009,20180307,1
5009,20180308,1
5009,20180309,1
5009,20180310,1
5010,20180214,1
5010,20180215,1
5010,20180216,1
5010,20180305,1
5010,20180306,1
5010,20180307,1
5010,20180308,1
5010,20180309,1
5010,20180217,2
5011,20180214,1
5011,20180215,1
5011,20180216,1
5013,20180310,1
5013,20180217,1
5013,20180305,2
5013,20180306,2
5013,20180307,2
5013,20180308,2
5013,20180309,2
4808,20180216,1
4999,20180217,1
4999,20180310,1
4999,20180305,2
4999,20180306,2
4999,20180307,2
4999,20180308,2
4999,20180309,2
1460,20180302,1
5004,20180226,2
5004,20180227,2
5004,20180228,2
5004,20180301,2
5004,20180302,2
5003,20180305,1
5003,20180306,1
5003,20180307,1
5003,20180308,1
5003,20180309,1
5005,20180217,1
5005,20180310,1
5006,20180217,1
5006,20180305,1
5006,20180306,1
5006,20180307,1
5006,20180308,1
5006,20180309,1
5006,20180310,1
5002,20180217,1
5002,20180310,1
4806,20180226,1
4800,20180303,1
4812,20180214,1
4812,20180215,1
4812,20180305,1
4812,20180306,1
4812,20180307,1
4812,20180308,1
4807,20180219,1
4802,20180309,1
1457,20180223,1
1458,20180224,1
4803,20180310,1
4811,20180217,1
5018,20180217,1
5018,20180310,1
4809,20180218,1
1456,20180225,1
4810,20180311,1
4801,20180304,1
4971,20180305,1
4971,20180306,1
4971,20180307,1
4971,20180308,1
4971,20180309,1
4971,20180311,1
4971,20180214,1
4971,20180215,1
4971,20180216,1
4971,20180218,1
4975,20180226,2
4975,20180227,2
4975,20180228,2
4975,20180301,2
4975,20180302,2
4976,20180305,1
4976,20180306,1
4976,20180307,1
4976,20180308,1
4976,20180309,1
4976,20180311,1
4976,20180214,1
4976,20180215,1
4976,20180216,1
4976,20180218,1
4976,20180310,2
4976,20180217,2
4973,20180219,1
4973,20180220,1
4973,20180221,1
4973,20180222,1
4973,20180223,1
4973,20180311,1
4973,20180225,2
4974,20180226,1
4974,20180227,1
4974,20180228,1
4974,20180301,1
4974,20180302,1
4974,20180218,1
4974,20180304,2
4963,20180311,1
4963,20180218,1
4977,20180305,1
4977,20180306,1
4977,20180307,1
4977,20180308,1
4977,20180309,1
4977,20180311,1
4977,20180225,2
4979,20180305,1
4979,20180306,1
4979,20180307,1
4979,20180308,1
4979,20180309,1
4979,20180311,1
4979,20180214,1
4979,20180215,1
4979,20180216,1
4979,20180218,1
4967,20180310,1
4967,20180311,1
4967,20180217,1
4967,20180218,1
4978,20180311,1
4978,20180218,1
4965,20180311,1
4965,20180218,1
4966,20180311,1
4966,20180218,1
4966,20180310,2
4972,20180305,1
4972,20180306,1
4972,20180307,1
4972,20180308,1
4972,20180309,1
4972,20180310,1
4972,20180311,1
4972,20180214,1
4972,20180215,1
4972,20180216,1
4972,20180217,1
4972,20180218,1
4964,20180311,1
4964,20180218,1
4964,20180305,2
4964,20180306,2
4964,20180307,2
4964,20180308,2
4964,20180309,2
4986,20180218,2
4988,20180214,1
4988,20180215,1
4988,20180216,1
4988,20180305,1
4988,20180306,1
4988,20180307,1
4988,20180308,1
4988,20180309,1
4988,20180218,2
4981,20180310,1
4981,20180217,1
4980,20180305,1
4980,20180306,1
4980,20180307,1
4980,20180308,1
4980,20180309,1
4980,20180310,1
4980,20180214,1
4980,20180215,1
4980,20180216,1
4980,20180217,1
4961,20180305,1
4961,20180306,1
4961,20180307,1
4961,20180308,1
4961,20180309,1
4961,20180214,1
4961,20180215,1
4961,20180216,1
4959,20180305,2
4959,20180306,2
4959,20180307,2
4959,20180308,2
4959,20180309,2
4958,20180305,1
4958,20180306,1
4958,20180307,1
4958,20180308,1
4958,20180309,1
4958,20180214,1
4958,20180215,1
4958,20180216,1
4962,20180305,2
4962,20180306,2
4962,20180307,2
4962,20180308,2
4962,20180309,2
4970,20180310,2
4969,20180226,1
4969,20180227,1
4969,20180228,1
4969,20180301,1
4969,20180302,1
4969,20180217,1
4969,20180218,1
4969,20180303,2
4969,20180304,2
4968,20180310,1
4968,20180311,1
4968,20180217,1
4968,20180218,1
4968,20180305,2
4968,20180306,2
4968,20180307,2
4968,20180308,2
4968,20180309,2
4990,20180214,1
4990,20180215,1
4990,20180216,1
4990,20180305,1
4990,20180306,1
4990,20180307,1
4990,20180308,1
4990,20180309,1
4990,20180217,2
4990,20180218,2
4996,20180305,2
4996,20180306,2
4996,20180307,2
4996,20180308,2
4996,20180309,2
4994,20180217,1
4994,20180310,1
4994,20180219,2
4994,20180220,2
4994,20180221,2
4994,20180222,2
4994,20180223,2
4994,20180218,2
4994,20180305,2
4994,20180306,2
4994,20180307,2
4994,20180308,2
4994,20180309,2
4989,20180217,1
4989,20180310,1
4989,20180218,2
4992,20180218,2
5069,20180214,1
5069,20180215,1
5069,20180216,1
5069,20180305,1
5069,20180306,1
5069,20180307,1
5069,20180308,1
5069,20180309,1
5073,20180214,1
5073,20180215,1
5073,20180216,1
5073,20180305,1
5073,20180306,1
5073,20180307,1
5073,20180308,1
5073,20180309,1
5073,20180217,2
5070,20180214,1
5070,20180215,1
5070,20180216,1
5070,20180217,1
5070,20180305,1
5070,20180306,1
5070,20180307,1
5070,20180308,1
5070,20180309,1
5070,20180310,1
5075,20180214,1
5075,20180215,1
5075,20180216,1
5075,20180305,1
5075,20180306,1
5075,20180307,1
5075,20180308,1
5075,20180309,1
5075,20180217,2
5072,20180214,1
5072,20180215,1
5072,20180216,1
5072,20180305,1
5072,20180306,1
5072,20180307,1
5072,20180308,1
5072,20180309,1
5074,20180219,2
5074,20180220,2
5074,20180221,2
5074,20180222,2
5074,20180223,2
5074,20180217,2
5077,20180214,1
5077,20180215,1
5077,20180216,1
5076,20180214,1
5076,20180215,1
5076,20180216,1
5076,20180305,1
5076,20180306,1
5076,20180307,1
5076,20180308,1
5076,20180309,1
5040,20180214,1
5040,20180215,1
5040,20180216,1
5040,20180305,1
5040,20180306,1
5040,20180307,1
5040,20180308,1
5040,20180309,1
5040,20180218,2
5057,20180305,2
5057,20180306,2
5057,20180307,2
5057,20180308,2
5057,20180309,2
5061,20180226,2
5061,20180305,2
5058,20180305,1
5058,20180306,1
5058,20180307,1
5058,20180308,1
5058,20180309,1
5053,20180214,1
5053,20180215,1
5053,20180216,1
5053,20180217,1
5053,20180305,1
5053,20180306,1
5053,20180307,1
5053,20180308,1
5053,20180309,1
5053,20180310,1
5053,20180218,2
5084,20180218,2
5079,20180310,1
5079,20180217,1
5079,20180305,2
5079,20180306,2
5079,20180307,2
5079,20180308,2
5079,20180309,2
5086,20180217,1
5086,20180310,1
5088,20180216,1
5088,20180309,1
5087,20180311,1
5087,20180218,1
5048,20180217,1
5048,20180310,1
5048,20180218,2
5065,20180217,1
5062,20180217,1
5062,20180310,1
5062,20180305,2
5062,20180306,2
5062,20180307,2
5062,20180308,2
5062,20180309,2
5064,20180217,2
5066,20180226,2
5066,20180227,2
5066,20180228,2
5066,20180301,2
5066,20180302,2
5066,20180217,2
5067,20180226,2
5067,20180227,2
5067,20180228,2
5067,20180301,2
5067,20180302,2
5063,20180226,2
5063,20180227,2
5063,20180228,2
5063,20180301,2
5063,20180302,2
5063,20180305,2
5063,20180306,2
5063,20180307,2
5063,20180308,2
5063,20180309,2
5068,20180217,1
5068,20180310,1
5071,20180214,1
5071,20180215,1
5071,20180305,1
5071,20180306,1
5071,20180307,1
5071,20180308,1
5037,20180303,2
5036,20180305,1
5036,20180306,1
5036,20180307,1
5036,20180308,1
5036,20180309,1
5036,20180310,1
5036,20180214,1
5036,20180215,1
5036,20180216,1
5036,20180217,1
5028,20180305,1
5028,20180306,1
5028,20180307,1
5028,20180308,1
5028,20180309,1
5028,20180311,1
5028,20180214,1
5028,20180215,1
5028,20180216,1
5028,20180218,1
5027,20180311,1
5027,20180218,1
5027,20180305,2
5027,20180306,2
5027,20180307,2
5027,20180308,2
5027,20180309,2
5033,20180310,1
5033,20180311,1
5033,20180217,1
5033,20180218,1
5033,20180305,2
5033,20180306,2
5033,20180307,2
5033,20180308,2
5033,20180309,2
5035,20180305,2
5035,20180306,2
5035,20180307,2
5035,20180308,2
5035,20180309,2
5035,20180224,2
5034,20180305,1
5034,20180306,1
5034,20180307,1
5034,20180308,1
5034,20180309,1
5034,20180310,1
5034,20180311,1
5034,20180214,1
5034,20180215,1
5034,20180216,1
5034,20180217,1
5034,20180218,1
5042,20180218,2
5020,20180311,1
5020,20180218,1
5029,20180305,1
5029,20180306,1
5029,20180307,1
5029,20180308,1
5029,20180309,1
5029,20180311,1
5029,20180214,1
5029,20180215,1
5029,20180216,1
5029,20180218,1
5029,20180310,2
5029,20180217,2
5030,20180311,1
5030,20180218,1
5030,20180310,2
5030,20180217,2
5032,20180219,1
5032,20180220,1
5032,20180221,1
5032,20180222,1
5032,20180223,1
5031,20180303,1
5031,20180224,1
5031,20180304,2
5031,20180219,2
5031,20180220,2
5031,20180221,2
5031,20180222,2
5031,20180223,2
5031,20180225,2
5050,20180214,1
5050,20180215,1
5050,20180216,1
5050,20180305,1
5050,20180306,1
5050,20180307,1
5050,20180308,1
5050,20180309,1
5050,20180217,2
5050,20180218,2
5052,20180214,1
5052,20180215,1
5052,20180216,1
5052,20180305,1
5052,20180306,1
5052,20180307,1
5052,20180308,1
5052,20180309,1
5052,20180218,2
5051,20180217,2
5051,20180218,2
5046,20180218,2
5021,20180305,2
5021,20180306,2
5021,20180307,2
5021,20180308,2
5021,20180309,2
5026,20180311,1
5026,20180218,1
5026,20180310,2
5025,20180310,1
5025,20180311,1
5025,20180217,1
5025,20180218,1
5024,20180305,1
5024,20180306,1
5024,20180307,1
5024,20180308,1
5024,20180309,1
5024,20180214,1
5024,20180215,1
5024,20180216,1
5022,20180311,1
5022,20180218,1
4922,20180309,1
4920,20180226,2
4920,20180227,2
4920,20180228,2
4920,20180301,2
4921,20180226,2
4921,20180227,2
4921,20180228,2
4921,20180301,2
1459,20180303,1
4934,20180309,1
4934,20180214,1
4934,20180215,1
4934,20180216,1
4933,20180214,1
4933,20180215,1
4933,20180216,1
4935,20180309,1
4935,20180310,1
4935,20180214,1
4935,20180215,1
4935,20180216,1
4935,20180217,1
4925,20180310,1
4925,20180218,2
4924,20180227,2
4924,20180228,2
4924,20180301,2
4924,20180302,2
4924,20180304,2
4924,20180218,2
4924,20180306,2
4924,20180307,2
4924,20180308,2
4924,20180309,2
4926,20180310,1
4926,20180218,2
4932,20180214,1
4932,20180215,1
4931,20180214,1
4931,20180215,1
4931,20180216,1
4931,20180217,1
4928,20180302,1
4930,20180216,1
4930,20180309,1
4930,20180217,2
4913,20180220,2
4913,20180221,2
4913,20180222,2
4913,20180223,2
4914,20180303,2
4914,20180304,2
4914,20180217,2
4914,20180218,2
4915,20180303,1
4916,20180310,1
4916,20180217,1
4917,20180224,2
4797,20180214,1
4797,20180215,1
4797,20180305,1
4797,20180306,1
4797,20180307,1
4797,20180308,1
4940,20180217,1
4940,20180310,1
4937,20180217,1
4936,20180216,1
4936,20180309,1
4938,20180216,1
4941,20180218,1
4939,20180309,1
4939,20180216,1
4950,20180309,1
4950,20180214,1
4950,20180215,1
4950,20180216,1
4949,20180214,1
4949,20180215,1
4949,20180216,1
4951,20180309,1
4951,20180214,1
4951,20180215,1
4951,20180216,1
4951,20180217,1
4953,20180217,1
4953,20180310,1
4954,20180217,1
4955,20180218,1
4952,20180214,1
4952,20180215,1
4952,20180216,1
4952,20180217,1
4948,20180214,1
4948,20180215,1
4948,20180216,1
4948,20180217,1
7601,20180222,2
7601,20180223,2
7601,20180224,2
7600,20180222,2
7600,20180223,2
7600,20180224,2
7728,20180214,1
7728,20180215,1
7728,20180216,1
7728,20180306,1
7728,20180307,1
7728,20180308,1
7728,20180309,1
7725,20180214,1
7725,20180215,1
7725,20180305,1
7725,20180306,1
7725,20180307,1
7725,20180308,1
7726,20180216,2
7724,20180214,1
7724,20180215,1
7724,20180216,1
7724,20180305,1
7724,20180306,1
7724,20180307,1
7724,20180308,1
7724,20180309,1
7730,20180305,2
7730,20180306,2
7730,20180307,2
7730,20180308,2
7731,20180306,2
7731,20180307,2
7731,20180308,2
7731,20180309,2
7734,20180214,1
7734,20180215,1
7734,20180216,1
7734,20180305,1
7734,20180306,1
7734,20180307,1
7734,20180308,1
7734,20180309,1
7735,20180214,1
7735,20180215,1
7735,20180305,1
7735,20180306,1
7735,20180307,1
7735,20180308,1
7736,20180216,2
7739,20180305,2
7739,20180306,2
7739,20180307,2
7739,20180308,2
1965,20180219,1
1965,20180218,1
1826,20180214,1
1826,20180215,1
1826,20180305,1
1826,20180306,1
1826,20180307,1
1826,20180308,1
1825,20180216,1
1825,20180309,1
1828,20180214,1
1828,20180215,1
1828,20180216,1
1828,20180306,1
1828,20180307,1
1828,20180308,1
1828,20180309,1
1827,20180217,1
1827,20180310,1
1111,20180305,2
1111,20180306,2
1111,20180307,2
1111,20180308,2
1100,20180214,1
1100,20180215,1
1100,20180305,1
1100,20180306,1
1100,20180307,1
1100,20180308,1
1104,20180214,1
1104,20180215,1
1104,20180305,1
