stop_id,name,code,destination,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line
StopPoint:Node:2992242963,Orme Bossu,02,Val d'Europe,15276,051051002:02
StopPoint:Node:2992242961,Thuyas,02,Val d'Europe,15395,051051002:02
StopPoint:Node:2992242959,Mermoz,02,Val d'Europe,15255,051051002:02
StopPoint:Node:2992242957,Fort du Bois,02,Val d'Europe,15664,051051002:02
StopPoint:Node:2299891684,La Petite Jonchère,02,Val d'Europe,15729,051051002:02
StopPoint:Node:2299891685,Terres Fortes,02,Val d'Europe,15384,051051002:02
StopPoint:Node:4325156220,Le Gasset,02,Val d'Europe,15740,051051002:02
StopPoint:Node:4590685702,La Ferme,02,Val d'Europe,15517,051051002:02
StopPoint:Node:603019611,Chanteloup Mairie,02,Val d'Europe,15435,051051002:02
StopPoint:Node:4610103967,L'Orée du Bois,02,Val d'Europe,23561,051051002:02
StopPoint:Node:4610103960,Le Cantou,02,Val d'Europe,23559,051051002:02
StopPoint:Node:4326772982,Les Rougeriots,02,Val d'Europe,419936,051051002:02
StopPoint:Node:4590685708,Eugène Isabey,02,Val d'Europe,15651,051051002:02
StopPoint:Node:2187139784,Fontaine Rouge (accès RER),02,Val d'Europe,16928,051051002:02
StopPoint:Node:1345578401,Rond Point de Mondétour,3,Gare d'Orsay Ville,11310,006006003:3
StopPoint:Node:1617097614,République,3,Gare d'Orsay Ville,11341,006006003:3
StopPoint:Node:4105788565,Océanie 3,5,Centre Commercial Ulis 2,11439,006006005:5
StopPoint:Node:5324451034,Atlantique I,5,Centre Commercial Ulis 2,11288,006006005:5
StopPoint:Node:5220167431,Atlantique II,5,Centre Commercial Ulis 2,5045;2840,006006005:5
StopPoint:Node:4864859132,Gare d'Ozoir-la-Ferrière,13,Torcy RER,15421,051051013:13
StopPoint:Node:1428065525,Bois Prieur,13,Torcy RER,15430,051051013:13
StopPoint:Node:1428065547,Anne Franck,13,Torcy RER,16423,051051013:13
StopPoint:Node:3226727441,Fleuriste,13,Torcy RER,16191,051051013:13
StopPoint:Node:3226727443,Pontcarré Mairie,13,Torcy RER,15454,051051013:13
StopPoint:Node:2997349901,Portes de la Forêt,13,Torcy RER,15335,051051013:13
StopPoint:Node:2094216251,Pré Longuet,13,Torcy RER,15341,051051013:13
StopPoint:Node:2094214105,Collégien - Lavoir,13,Torcy RER,15738,051051013:13
StopPoint:Node:2094216228,Collégien - Poste,13,Torcy RER,15345,051051013:13
StopPoint:Node:2094233593,Collégien - Église,13,Torcy RER,15471,051051013:13
StopPoint:Node:2995657993,Cèdre,13,Torcy RER,35866,051051013:13
StopPoint:Node:2995657990,Les Marchais,13,Torcy RER,15529,051051013:13
StopPoint:Node:3900948965,Torcy RER,13,Torcy RER,22613;15697,051051013:13
StopPoint:Node:2656471361,Mairie,15,Poincaré SNCF,15313,051051015:15
StopPoint:Node:4405432617,Croix Gauthier,15,Poincaré SNCF,15556,051051015:15
StopPoint:Node:2705290527,Château de Louche,15,Poincaré SNCF,15447,051051015:15
StopPoint:Node:2991961864,Hauts de Vallières,15,Poincaré SNCF,15691,051051015:15
StopPoint:Node:2702501467,Cures,15,Poincaré SNCF,15474,051051015:15
StopPoint:Node:1634895487,Les Cerisiers,15,Poincaré SNCF,15416,051051015:15
StopPoint:Node:1636271466,Parmentier,15,Poincaré SNCF,15300,051051015:15
StopPoint:Node:1636270788,Carnot,15,Poincaré SNCF,15409,051051015:15
StopPoint:Node:1636270541,Jeanne d'Arc,15,Poincaré SNCF,15675,051051015:15
StopPoint:Node:1638700212,Poincaré,15,Poincaré SNCF,420675,051051015:15
StopPoint:Node:4848176373,Gare de Lagny,21,Torcy RER,417795,051051021:21
StopPoint:Node:2991484607,Foch,21,Torcy RER,15687,051051021:21
StopPoint:Node:2131074444,Saint-Joseph,21,Torcy RER,15374,051051021:21
StopPoint:Node:796509682,Saint-Laurent (rue Brébion),21,Torcy RER,15585,051051021:21
StopPoint:Node:4321594060,Roses,21,Torcy RER,15591,051051021:21
StopPoint:Node:4322872325,Chrysanthèmes,21,Torcy RER,15593,051051021:21
StopPoint:Node:796509589,André Le Nôtre,21,Torcy RER,15597,051051021:21
StopPoint:Node:796509647,Peduzzi,21,Torcy RER,15509,051051021:21
StopPoint:Node:2991570036,Touvents,21,Torcy RER,15537,051051021:21
StopPoint:Node:2991570038,Beau Site,21,Torcy RER,15305,051051021:21
StopPoint:Node:4330475789,Tête Noire,21,Torcy RER,15385,051051021:21
StopPoint:Node:2992242945,Le Calvaire,21,Torcy RER,15394,051051021:21
StopPoint:Node:2992242948,Pasteur - Pierres,21,Torcy RER,15424,051051021:21
StopPoint:Node:2992242949,Bussy-Saint-Martin Mairie,21,Torcy RER,15379,051051021:21
StopPoint:Node:3087647192,Rentilly,21,Torcy RER,15349,051051021:21
StopPoint:Node:2094930626,Rond-Point de Collégien,21,Torcy RER,15354,051051021:21
StopPoint:Node:2995657993,Cèdre,21,Torcy RER,35866,051051021:21
StopPoint:Node:2995657990,Les Marchais,21,Torcy RER,15529,051051021:21
StopPoint:Node:3900948965,Torcy RER,21,Torcy RER,22613;15697,051051021:21
StopPoint:Node:4549944736,Gare de Bussy Saint-Georges,22,Val d'Europe,15371;16925,051051022:22
StopPoint:Node:4318070042,Lycée Martin Luther King,22,Val d'Europe,15242,051051022:22
StopPoint:Node:4318070053,Antoine Bourdelle,22,Val d'Europe,15521,051051022:22
StopPoint:Node:4318070066,Jacques de Thou,22,Val d'Europe,15756,051051022:22
StopPoint:Node:3687269559,Louis Guibert,22,Val d'Europe,15758,051051022:22
StopPoint:Node:2299891684,La Petite Jonchère,22,Val d'Europe,15729,051051022:22
StopPoint:Node:603019611,Chanteloup Mairie,22,Val d'Europe,15435,051051022:22
StopPoint:Node:4610103967,L'Orée du Bois,22,Val d'Europe,23561,051051022:22
StopPoint:Node:4610103960,Le Cantou,22,Val d'Europe,23559,051051022:22
StopPoint:Node:4326772982,Les Rougeriots,22,Val d'Europe,419936,051051022:22
StopPoint:Node:2991961868,Clos du Chêne,22,Val d'Europe,15625,051051022:22
StopPoint:Node:4320084527,Centre de Radiologie,22,Val d'Europe,22492,051051022:22
StopPoint:Node:4583171522,Gare de Val d'Europe,22,Val d'Europe,417791;412423,051051022:22
StopPoint:Node:2484613210,Chessy Gares,24,Île de Loisirs,412428;417792;412427,051267024:24
StopPoint:Node:2274924818,Séquoia Lodge,24,Île de Loisirs,15587,051267024:24
StopPoint:Node:5341437380,C.A.M.S.P.,24,Île de Loisirs,18779,051267024:24
StopPoint:Node:1454937242,Saint-Éloi,24,Île de Loisirs,15240,051267024:24
StopPoint:Node:5265220240,Château,24,Île de Loisirs,15428,051267024:24
StopPoint:Node:5265241856,Jablines Mairie,24,Île de Loisirs,15708,051267024:24
StopPoint:Node:2995657991,Les Marchais,25,Gare de Lagny,15530,051051025:25
StopPoint:Node:3900938552,Torcy RER,25,Gare de Lagny,417794,051051025:25
StopPoint:Node:2995657992,Cèdre,25,Gare de Lagny,35865,051051025:25
StopPoint:Node:2094930619,Gué Langlois,25,Gare de Lagny,16927,051051025:25
StopPoint:Node:4848176377,Gare de Lagny,25,Gare de Lagny,412406,051051025:25
StopPoint:Node:2991484606,Foch - Paix Notre-Dame,25,Gare de Lagny,15353,051051025:25
StopPoint:Node:2991484603,Verdun,25,Gare de Lagny,15406,051051025:25
StopPoint:Node:2992242956,Fort du Bois,26,Gare de Lagny,15665,051051026:26
StopPoint:Node:2992242958,Mermoz,26,Gare de Lagny,15256,051051026:26
StopPoint:Node:2992242960,Thuyas,26,Gare de Lagny,15396,051051026:26
StopPoint:Node:2992242962,Orme Bossu,26,Gare de Lagny,15277,051051026:26
StopPoint:Node:2991570036,Touvents,26,Gare de Lagny,15537,051051026:26
StopPoint:Node:2991570038,Beau Site,26,Gare de Lagny,15305,051051026:26
StopPoint:Node:2991484606,Foch - Paix Notre-Dame,26,Gare de Lagny,15353,051051026:26
StopPoint:Node:2991484603,Verdun,26,Gare de Lagny,15406,051051026:26
StopPoint:Node:4848176377,Gare de Lagny,26,Gare de Lagny,412406,051051026:26
StopPoint:Node:3900938553,Torcy RER,29,Gare de Lagny,417793,051051029:29
StopPoint:Node:2991484603,Verdun,29,Gare de Lagny,15406,051051029:29
StopPoint:Node:2274924818,Séquoia Lodge,34,Val d'Europe,15587,051051034:34
StopPoint:Node:1607613654,La Boucle des Trois Ormes,34,Val d'Europe,15644,051051034:34
StopPoint:Node:3900938554,Torcy RER,46,Val d'Europe,15697,051051046:46
StopPoint:Node:2995657991,Les Marchais,46,Val d'Europe,15530,051051046:46
StopPoint:Node:2995657992,Cèdre,46,Val d'Europe,35865,051051046:46
StopPoint:Node:2094233594,Collégien - Église,46,Val d'Europe,15470;41481,051051046:46
StopPoint:Node:2094216225,Collégien - Poste,46,Val d'Europe,15344,051051046:46
StopPoint:Node:2094214108,Collégien - Lavoir,46,Val d'Europe,15737,051051046:46
StopPoint:Node:2094216252,Pré Longuet,46,Val d'Europe,15340,051051046:46
StopPoint:Node:4324432148,ZA Léonard de Vinci,46,Val d'Europe,18066,051051046:46
StopPoint:Node:4549944736,Gare de Bussy Saint-Georges,46,Val d'Europe,15371;16925,051051046:46
StopPoint:Node:4590685699,Bruxelles,46,Val d'Europe,35861,051051046:46
StopPoint:Node:4590685693,Cheval Blanc,46,Val d'Europe,15467,051051046:46
StopPoint:Node:2274924818,Séquoia Lodge,43,Val d'Europe,15587,051051043:43
StopPoint:Node:1744842369,Parking Nord,43,Val d'Europe,15657;10533,051051043:43
StopPoint:Node:2966604556,Mairie de Chessy,43,Val d'Europe,15637,051051043:43
StopPoint:Node:2991961869,Grand Fossé,43,Val d'Europe,15465,051051043:43
StopPoint:Node:2187139784,Fontaine Rouge (accès RER),43,Val d'Europe,16928,051051043:43
StopPoint:Node:2991484609,Galliéni,42,Lagny,15674,051051042:42
StopPoint:Node:2991484611,La Poste,42,Lagny,15588,051051042:42
StopPoint:Node:4848176377,Gare de Lagny,42,Lagny,412406,051051042:42
StopPoint:Node:2131074446,Saint-Joseph,42,Lagny,15375;15374,051051042:42
StopPoint:Node:4590685704,Clos du Chêne,42,Lagny,15626,051051042:42
StopPoint:Node:2991484606,Foch - Paix Notre-Dame,42,Lagny,15353,051051042:42
StopPoint:Node:2991484603,Verdun,42,Lagny,15406,051051042:42
StopPoint:Node:5327029441,Épis,640,Gare du Parc des Expositions,19173,293193640:640
StopPoint:Node:4549944738,Gare de Bussy Saint-Georges,N130,Gare de Lyon,41493,800:N130
StopPoint:Node:1745540907,Lognes RER,321,Croissy-Beaubourg,41767,100100321:321
StopPoint:Node:1831177462,Rue de la Ferme,321,Croissy-Beaubourg,22470,100100321:321
StopPoint:Node:2557299628,Maison Rouge,321,Aérodrome de Lognes,26046,100100321:321
StopPoint:Node:936925461,Charles de Gaulle - Étoile - Kléber,N53,Gare Saint-Lazare,28003,100987770:N53
StopPoint:Node:977993871,Gare Saint-Lazare,N53,Gare Saint-Lazare,28406,100987770:N53
StopPoint:Node:661045295,Voie de Compiègne,420,Gare RER d'Épinay-sur-Orge,3560,400400420:420
StopPoint:Node:3244356006,Marché,420,Gare RER d'Épinay-sur-Orge,19807,400400420:420
StopPoint:Node:3244485131,La Rivière,420,Gare RER d'Épinay-sur-Orge,3959,400400420:420
StopPoint:Node:5318122908,Place du Général Leclerc,330,Gare d'Étampes,11965,010303001:330
StopPoint:Node:5315120826,Gare d'Étampes,330,Gare d'Étampes,5004;2759,010303001:330
StopPoint:Node:1237362395,Rosny-sous-Bois RER,N142,Gare de l'Est,421757,800:N142
StopPoint:Node:1825816784,Rosny-sous-Bois RER,N142,Gare de l'Est,416476,800:N142
StopPoint:Node:2401892007,Torcy RER,421,Vaires-Torcy,30014,100100421:421
StopPoint:Node:4869871042,Carré Trait d'Union,RÉ,Savigny - Nandy Gare RER,31127;33081,065487132:RE
StopPoint:Node:2975405953,Cévennes,RÉ,Savigny - Nandy Gare RER,33425,065487132:RE
StopPoint:Node:2975405955,Berthelot,RÉ,Savigny - Nandy Gare RER,33438,065487132:RE
StopPoint:Node:2975405957,Sciences et Techniques,RÉ,Savigny - Nandy Gare RER,33436,065487132:RE
StopPoint:Node:2975405968,Haiettes E. Triolet,RÉ,Savigny - Nandy Gare RER,33434,065487132:RE
StopPoint:Node:2975406020,Paul Verlaine,RÉ,Savigny - Nandy Gare RER,33149,065487132:RE
StopPoint:Node:2975406022,Boileau,RÉ,Savigny - Nandy Gare RER,33150,065487132:RE
StopPoint:Node:2697744322,Savigny - Nandy Gare RER,RÉ,Savigny - Nandy Gare RER,33547,065487132:RE
StopPoint:Node:2697589364,Cesson Gare RER,RÉ,Savigny - Nandy Gare RER,33468,065487135:RE
StopPoint:Node:4324081510,Montdauphin,RÉ,Savigny - Nandy Gare RER,33462,065487135:RE
StopPoint:Node:4326869090,Rose des Vents,RÉ,Savigny - Nandy Gare RER,33465,065487135:RE
StopPoint:Node:4325548320,Alizés,RÉ,Savigny - Nandy Gare RER,33467,065487135:RE
StopPoint:Node:4321155204,La Plaine,RÉ,Savigny - Nandy Gare RER,33510,065487135:RE
StopPoint:Node:4895409065,Montgolfière,RÉ,Savigny - Nandy Gare RER,33500,065487135:RE
StopPoint:Node:4325825574,Tramontane,RÉ,Savigny - Nandy Gare RER,33493,065487135:RE
StopPoint:Node:2875823846,Plaine du Moulin à Vent,RÉ,Savigny - Nandy Gare RER,33481,065487135:RE
StopPoint:Node:2875823849,Boissénart Maisonément,RÉ,Savigny - Nandy Gare RER,33491,065487135:RE
StopPoint:Node:2875906844,Boissénart Commerces,RÉ,Savigny - Nandy Gare RER,33489,065487135:RE
StopPoint:Node:4895409077,Boissénart C. Commercial,RÉ,Savigny - Nandy Gare RER,33487,065487135:RE
StopPoint:Node:1829984209,Boissénart La Haie,RÉ,Savigny - Nandy Gare RER,33199,065487135:RE
StopPoint:Node:1831413449,Z. I. Savigny Routoires,RÉ,Savigny - Nandy Gare RER,33197,065487135:RE
StopPoint:Node:2875823831,Villebouvet M.D.P.H.,RÉ,Savigny - Nandy Gare RER,33196,065487135:RE
StopPoint:Node:2697744329,Savigny - Nandy Gare RER,RÉ,Savigny - Nandy Gare RER,33141,065487135:RE
StopPoint:Node:2975404329,La Grange,MI,Savigny - Nandy Gare RER,33161,065487131:MI
StopPoint:Node:1547860483,Les Ormes,MI,Savigny - Nandy Gare RER,33163,065487131:MI
StopPoint:Node:1547860789,Forêt de France,MI,Savigny - Nandy Gare RER,33166,065487131:MI
StopPoint:Node:1547860380,Aubépine,MI,Savigny - Nandy Gare RER,33168,065487131:MI
StopPoint:Node:1547860773,La Chesnaie,MI,Savigny - Nandy Gare RER,33170,065487131:MI
StopPoint:Node:2974128540,Réveil Matin,MI,Savigny - Nandy Gare RER,33172,065487131:MI
StopPoint:Node:1547860743,Collège H. Wallon,MI,Savigny - Nandy Gare RER,33174,065487131:MI
StopPoint:Node:2974128542,Régalles,MI,Savigny - Nandy Gare RER,33176,065487131:MI
StopPoint:Node:2448554592,Nicolas Guiard,MI,Savigny - Nandy Gare RER,31129;33178,065487131:MI
StopPoint:Node:2974128547,Stade Nautique,MI,Savigny - Nandy Gare RER,33152,065487131:MI
StopPoint:Node:2974227594,Lycée P. Mendès France,MI,Savigny - Nandy Gare RER,33426,065487131:MI
StopPoint:Node:2974031964,Hôtel de Ville,MI,Savigny - Nandy Gare RER,33146,065487131:MI
StopPoint:Node:2697744315,Savigny - Nandy Gare RER,MI,Savigny - Nandy Gare RER,33547,065487131:MI
StopPoint:Node:2975404328,La Grange,DO,Savigny - Nandy Gare RER,33162,065487139:DO
StopPoint:Node:2975424878,Miroir d'Eau,DO,Savigny - Nandy Gare RER,33160,065487139:DO
StopPoint:Node:2975424881,Rougeau,DO,Savigny - Nandy Gare RER,33423,065487139:DO
StopPoint:Node:2975424882,Chantereine,DO,Savigny - Nandy Gare RER,33158,065487139:DO
StopPoint:Node:2975424885,Garonne,DO,Savigny - Nandy Gare RER,33156,065487139:DO
StopPoint:Node:2975424886,Les Iles,DO,Savigny - Nandy Gare RER,33154,065487139:DO
StopPoint:Node:2974128547,Stade Nautique,DO,Savigny - Nandy Gare RER,33152,065487139:DO
StopPoint:Node:2974227594,Lycée P. Mendès France,DO,Savigny - Nandy Gare RER,33426,065487139:DO
StopPoint:Node:2974031964,Hôtel de Ville,DO,Savigny - Nandy Gare RER,33146,065487139:DO
StopPoint:Node:2697744315,Savigny - Nandy Gare RER,DO,Savigny - Nandy Gare RER,33547,065487139:DO
StopPoint:Node:2697589372,Cesson Gare RER,36,Savigny - Nandy Gare RER,33242,065487036:36
StopPoint:Node:2973644716,Champlatreux,36,Savigny - Nandy Gare RER,33209,065487036:36
StopPoint:Node:2973644717,Fontaine Ronde,36,Savigny - Nandy Gare RER,33207,065487036:36
StopPoint:Node:1378069616,Sidonie Talabot,36,Savigny - Nandy Gare RER,33205,065487036:36
StopPoint:Node:2973644720,Place de l'Église,36,Savigny - Nandy Gare RER,33203,065487036:36
StopPoint:Node:2973644722,Savigny Cimetière,36,Savigny - Nandy Gare RER,33202,065487036:36
StopPoint:Node:2973644724,Médiathèque,36,Savigny - Nandy Gare RER,33213,065487036:36
StopPoint:Node:2973644730,Collège Grange du Bois,36,Savigny - Nandy Gare RER,33186,065487036:36
StopPoint:Node:2973644731,Victor Schoelcher,36,Savigny - Nandy Gare RER,33188,065487036:36
StopPoint:Node:2973648433,Droits de l'Homme,36,Savigny - Nandy Gare RER,33190,065487036:36
StopPoint:Node:2973648438,René Cassin,36,Savigny - Nandy Gare RER,33192,065487036:36
StopPoint:Node:2973648440,Jules Vallès,36,Savigny - Nandy Gare RER,33194,065487036:36
StopPoint:Node:2974031964,Hôtel de Ville,36,Savigny - Nandy Gare RER,33146,065487036:36
StopPoint:Node:2697744330,Savigny - Nandy Gare RER,36,Savigny - Nandy Gare RER,33142;33547,065487036:36
StopPoint:Node:4811656890,Porte de Paris,DO,Les Grès (Moissy-Cramayel),33076,065487122:DO
StopPoint:Node:4811656893,Place des Chartreux,DO,Les Grès (Moissy-Cramayel),33063,065487122:DO
StopPoint:Node:4811656894,Collège Saint-Louis,DO,Les Grès (Moissy-Cramayel),33061,065487122:DO
StopPoint:Node:4811656896,Grands Champs,DO,Les Grès (Moissy-Cramayel),33059,065487122:DO
StopPoint:Node:2872122472,Moulin à Vent,DO,Les Grès (Moissy-Cramayel),33057,065487122:DO
StopPoint:Node:4811656898,Bois du Bray,DO,Les Grès (Moissy-Cramayel),424108,065487122:DO
StopPoint:Node:2868113435,Lieusaint - Moissy Gare RER,DO,Les Grès (Moissy-Cramayel),33048,065487122:DO
StopPoint:Node:4811656900,Porte de Moissy,DO,Les Grès (Moissy-Cramayel),33446,065487122:DO
StopPoint:Node:2560655663,Europe,DO,Les Grès (Moissy-Cramayel),33126,065487122:DO
StopPoint:Node:4811656889,Florence,DO,Les Grès (Moissy-Cramayel),33124,065487122:DO
StopPoint:Node:4811656888,Cité du Parc,DO,Les Grès (Moissy-Cramayel),33105,065487122:DO
StopPoint:Node:4811656887,Moissy Centre,DO,Les Grès (Moissy-Cramayel),33107,065487122:DO
StopPoint:Node:2560655665,Moissy Mairie,DO,Les Grès (Moissy-Cramayel),33109,065487122:DO
StopPoint:Node:4330887292,Gué de Ville,DO,Les Grès (Moissy-Cramayel),33111,065487122:DO
StopPoint:Node:2560738986,Les Grès,DO,Les Grès (Moissy-Cramayel),33113,065487122:DO
StopPoint:Node:1125110849,Serpentine,DO,Combs-la-Ville - Quincy Gare RER,33003,065487012:DO
StopPoint:Node:2875753384,Folle Avoine,DO,Combs-la-Ville - Quincy Gare RER,33005,065487012:DO
StopPoint:Node:1465170604,Collège Cités Unies,DO,Combs-la-Ville - Quincy Gare RER,33007,065487012:DO
StopPoint:Node:2875753371,Orée du Bois,DO,Combs-la-Ville - Quincy Gare RER,33009,065487012:DO
StopPoint:Node:1470783520,Route de Moissy,DO,Combs-la-Ville - Quincy Gare RER,33011,065487012:DO
StopPoint:Node:2366374393,Lycée J. Prévert,DO,Combs-la-Ville - Quincy Gare RER,33013,065487012:DO
StopPoint:Node:1465113151,Pablo Picasso,DO,Combs-la-Ville - Quincy Gare RER,33015,065487012:DO
StopPoint:Node:1465113327,Collège les Aulnes,DO,Combs-la-Ville - Quincy Gare RER,33027,065487012:DO
StopPoint:Node:1468565081,Gambetta,DO,Combs-la-Ville - Quincy Gare RER,33032,065487012:DO
StopPoint:Node:2697618454,Combs-la-Ville - Quincy Gare RER,DO,Combs-la-Ville - Quincy Gare RER,32985,065487012:DO
StopPoint:Node:2869845749,Lieusaint - Moissy Gare RER,MI,Lieusaint - Moissy Gare RER,33050,065487129:MI
StopPoint:Node:4811719308,Rosso,MI,Lieusaint - Moissy Gare RER,33456,065487129:MI
StopPoint:Node:2560756328,Athènes,MI,Lieusaint - Moissy Gare RER,33442,065487129:MI
StopPoint:Node:4331192372,Busteni,MI,Lieusaint - Moissy Gare RER,33122,065487129:MI
StopPoint:Node:2239844014,Naples,MI,Lieusaint - Moissy Gare RER,33120,065487129:MI
StopPoint:Node:2916514606,Condorcet,MI,Lieusaint - Moissy Gare RER,33116,065487129:MI
StopPoint:Node:4326763075,Jeu de Paume,MI,Lieusaint - Moissy Gare RER,33117,065487129:MI
StopPoint:Node:2869851757,La Constitution,MI,Lieusaint - Moissy Gare RER,33118,065487129:MI
StopPoint:Node:4331113535,Parc Omnisports,MI,Lieusaint - Moissy Gare RER,33119,065487129:MI
StopPoint:Node:4320209478,Collège La Boëtie,MI,Lieusaint - Moissy Gare RER,33114,065487129:MI
StopPoint:Node:2869854013,Rouget de Lisle,MI,Lieusaint - Moissy Gare RER,33115,065487129:MI
StopPoint:Node:2239844016,Naples,MI,Lieusaint - Moissy Gare RER,33121,065487129:MI
StopPoint:Node:4811719307,Busteni,MI,Lieusaint - Moissy Gare RER,33123,065487129:MI
StopPoint:Node:2560756307,Athènes,MI,Lieusaint - Moissy Gare RER,33443,065487129:MI
StopPoint:Node:4321431665,Rosso,MI,Lieusaint - Moissy Gare RER,33457,065487129:MI
StopPoint:Node:2869845749,Lieusaint - Moissy Gare RER,MI,Lieusaint - Moissy Gare RER,33050,065487129:MI
StopPoint:Node:4814199158,Lieusaint - Moissy Gare RER,RÉ,Saint-Michel (Moissy-Cramayel),33049,065487123:RE
StopPoint:Node:4811799788,Centre de Secours,RÉ,Saint-Michel (Moissy-Cramayel),33086,065487123:RE
StopPoint:Node:4811799786,Lycée Mare Carrée,RÉ,Saint-Michel (Moissy-Cramayel),33128,065487123:RE
StopPoint:Node:4811799785,Tilleuls,RÉ,Saint-Michel (Moissy-Cramayel),33088,065487123:RE
StopPoint:Node:4811799783,Lugny,RÉ,Saint-Michel (Moissy-Cramayel),33090,065487123:RE
StopPoint:Node:4811799781,Les Marronniers,RÉ,Saint-Michel (Moissy-Cramayel),33092,065487123:RE
StopPoint:Node:1828459707,La Ferme,RÉ,Saint-Michel (Moissy-Cramayel),33094,065487123:RE
StopPoint:Node:4321507781,Le Lac,RÉ,Saint-Michel (Moissy-Cramayel),33096,065487123:RE
StopPoint:Node:1828459658,Place de la Fontaine,RÉ,Saint-Michel (Moissy-Cramayel),33097,065487123:RE
StopPoint:Node:3551575551,Gymnase,RÉ,Saint-Michel (Moissy-Cramayel),33103,065487123:RE
StopPoint:Node:2560670955,Noyer Perrot,RÉ,Saint-Michel (Moissy-Cramayel),33101,065487123:RE
StopPoint:Node:4323202940,Changis,RÉ,Saint-Michel (Moissy-Cramayel),33098,065487123:RE
StopPoint:Node:4824879639,Maulois,RÉ,Saint-Michel (Moissy-Cramayel),33099,065487123:RE
StopPoint:Node:2870834131,Saint-Michel,RÉ,Saint-Michel (Moissy-Cramayel),33100,065487123:RE
StopPoint:Node:2366374393,Lycée J. Prévert,SI,Couture (Combs-la-Ville),33013,065487109:SI
StopPoint:Node:1465113151,Pablo Picasso,SI,Couture (Combs-la-Ville),33015,065487109:SI
StopPoint:Node:1465113327,Collège les Aulnes,SI,Couture (Combs-la-Ville),33027,065487109:SI
StopPoint:Node:1468565081,Gambetta,SI,Couture (Combs-la-Ville),33032,065487109:SI
StopPoint:Node:2872683957,Hottinguer,SI,Couture (Combs-la-Ville),33452,065487109:SI
StopPoint:Node:2872683958,Anatole France,SI,Couture (Combs-la-Ville),33453,065487109:SI
StopPoint:Node:4820741939,Molière,SI,Couture (Combs-la-Ville),33454,065487109:SI
StopPoint:Node:2872683961,Victor Hugo,SI,Couture (Combs-la-Ville),33455,065487109:SI
StopPoint:Node:1470845333,Varennes,SI,Couture (Combs-la-Ville),33451,065487109:SI
StopPoint:Node:1470845360,Couture,SI,Couture (Combs-la-Ville),33449,065487109:SI
StopPoint:Node:2874053119,Lieusaint - Moissy Gare RER,SOL,Combs-la-Ville - Quincy Gare RER,33051,065487110:SOL
StopPoint:Node:3544901232,Écopôle Rio,SOL,Combs-la-Ville - Quincy Gare RER,418868,065487110:SOL
StopPoint:Node:1470783247,Ormeau Salle des Fêtes,SOL,Combs-la-Ville - Quincy Gare RER,33469,065487110:SOL
StopPoint:Node:2874052985,Ormeau Monge,SOL,Combs-la-Ville - Quincy Gare RER,33037,065487110:SOL
StopPoint:Node:4331187086,Ormeau Réaumur,SOL,Combs-la-Ville - Quincy Gare RER,33035,065487110:SOL
StopPoint:Node:1465113151,Pablo Picasso,SOL,Combs-la-Ville - Quincy Gare RER,33015,065487110:SOL
StopPoint:Node:2874052983,Paloisel,SOL,Combs-la-Ville - Quincy Gare RER,33028,065487110:SOL
StopPoint:Node:2874398917,Jules Ferry,SOL,Combs-la-Ville - Quincy Gare RER,33029,065487110:SOL
StopPoint:Node:2874398916,Louise Michel,SOL,Combs-la-Ville - Quincy Gare RER,33459,065487110:SOL
StopPoint:Node:2874398915,Brandons,SOL,Combs-la-Ville - Quincy Gare RER,33030,065487110:SOL
StopPoint:Node:2874398911,Place de l'an 2000,SOL,Combs-la-Ville - Quincy Gare RER,32992,065487110:SOL
StopPoint:Node:2872683956,Marché,SOL,Combs-la-Ville - Quincy Gare RER,32990,065487110:SOL
StopPoint:Node:2874052947,Combs-la-Ville - Quincy Gare RER,SOL,Combs-la-Ville - Quincy Gare RER,32987,065487110:SOL
StopPoint:Node:651525651,Les Jonquilles,S3,Lycée Albert Einstein (Sainte-Geneviève-des-Bois),3275,010010005:S3
StopPoint:Node:3816579453,Colonel Fabien,2,ZI La Croix Blanche,29407,010010005:2
StopPoint:Node:2921154837,Jardin Public,2,ZI La Croix Blanche,11843,010010005:2
StopPoint:Node:3790034150,Commissariat,2,ZI La Croix Blanche,11736,010010005:2
StopPoint:Node:3790544054,Donjon-Marché,2,ZI La Croix Blanche,3791,010010005:2
StopPoint:Node:3790034153,Mare au Chanvre,2,ZI La Croix Blanche,11922,010010005:2
StopPoint:Node:3816579868,Étoile Stalingrad,2,ZI La Croix Blanche,11777,010010005:2
StopPoint:Node:958741015,Bois Clairs,2,ZI La Croix Blanche,20110,010010005:2
StopPoint:Node:3816579862,Victor Hugo,2,ZI La Croix Blanche,12044,010010005:2
StopPoint:Node:3816579455,Danielle Casanova,2,ZI La Croix Blanche,11744,010010005:2
StopPoint:Node:3816579858,Gare de Ste Geneviève,2,ZI La Croix Blanche,11800,010010005:2
StopPoint:Node:3790547366,Donjon-Marché,2,Gare de Sainte Geneviève des Bois,3790,010010005:2
StopPoint:Node:3790034152,Mare au Chanvre,2,Gare de Sainte Geneviève des Bois,11921,010010005:2
StopPoint:Node:3816579454,Colonel Fabien,2,Gare de Sainte Geneviève des Bois,2249,010010005:2
StopPoint:Node:3816579867,Étoile Stalingrad,2,Gare de Sainte Geneviève des Bois,11776,010010005:2
