service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
4354,1,1,0,1,1,0,0,20180125,20180216
4351,1,1,1,1,1,1,0,20180124,20180217
4349,1,1,1,1,1,1,0,20180124,20180217
4363,0,0,0,0,0,0,1,20180128,20180218
4360,0,0,0,0,0,1,0,20180127,20180217
4359,0,0,0,0,0,1,1,20180127,20180218
4368,1,1,1,1,1,0,0,20180124,20180216
4374,0,0,0,0,0,1,1,20180127,20180218
4370,1,1,0,1,1,0,0,20180125,20180216
4367,0,0,0,0,0,0,1,20180128,20180218
4375,0,0,0,0,0,1,0,20180127,20180217
4369,0,0,1,0,0,0,0,20180124,20180214
4379,1,1,1,1,1,1,0,20180124,20180217
4377,0,0,0,0,1,0,0,20180126,20180216
4372,1,1,1,1,0,0,0,20180124,20180215
6393,0,0,0,0,0,1,0,20180127,20180217
6399,1,1,1,1,1,0,0,20180124,20180216
6390,0,0,0,0,0,0,1,20180128,20180218
6406,1,1,1,1,1,1,0,20180124,20180217
6405,1,1,1,1,1,0,1,20180124,20180218
6398,1,1,1,1,1,0,0,20180124,20180216
6396,0,0,1,0,0,0,0,20180124,20180214
6397,1,1,0,1,1,0,0,20180125,20180216
6394,0,0,0,0,0,1,0,20180127,20180217
6402,1,1,1,1,1,0,0,20180124,20180216
6404,1,1,1,1,1,0,0,20180124,20180216
6395,0,0,0,0,0,1,0,20180127,20180217
6403,1,1,1,1,1,0,0,20180124,20180216
6391,0,0,0,0,0,0,1,20180128,20180218
6392,0,0,0,0,0,0,1,20180128,20180218
6401,1,1,1,1,1,0,0,20180124,20180216
6400,1,1,1,1,1,0,0,20180124,20180216
6386,0,0,0,0,0,1,0,20180203,20180217
6387,0,0,0,0,0,0,1,20180204,20180218
116,1,1,1,1,1,0,0,20180124,20180216
105,0,0,0,0,0,1,0,20180127,20180217
108,0,0,1,0,0,0,0,20180124,20180214
110,1,1,0,1,1,0,0,20180125,20180216
109,0,0,1,0,0,1,0,20180124,20180217
111,1,1,1,1,1,0,0,20180124,20180216
103,0,0,0,0,0,1,0,20180127,20180217
121,0,0,0,0,0,0,1,20180128,20180218
113,1,1,1,1,1,1,0,20180124,20180217
120,1,1,1,1,1,1,0,20180124,20180217
118,1,1,1,1,1,0,0,20180124,20180216
117,1,1,1,1,1,0,0,20180124,20180216
106,0,0,0,0,0,1,0,20180127,20180217
119,1,1,1,1,1,0,0,20180124,20180216
107,0,0,0,0,0,1,0,20180127,20180217
122,0,0,0,0,0,0,1,20180128,20180218
112,1,1,1,1,1,0,0,20180124,20180216
104,0,0,0,0,0,1,0,20180127,20180217
2023,1,1,1,1,1,0,0,20180124,20180216
2020,0,0,1,0,0,0,0,20180124,20180214
2039,1,1,0,1,1,0,0,20180125,20180216
2028,1,1,1,1,1,0,0,20180124,20180216
2026,0,0,0,0,0,1,0,20180127,20180217
2041,0,0,0,1,0,0,0,20180125,20180215
2034,1,1,1,0,1,0,0,20180124,20180216
2040,0,0,0,0,0,0,1,20180128,20180218
2021,0,0,0,0,0,0,1,20180204,20180211
2032,0,0,0,0,0,1,0,20180203,20180210
2030,1,1,1,1,1,1,0,20180124,20180217
2037,1,1,1,1,1,0,1,20180124,20180218
2025,0,0,0,0,0,1,0,20180127,20180217
2044,1,1,1,1,1,0,0,20180124,20180216
2033,1,1,1,1,1,0,0,20180124,20180216
2024,1,1,1,1,1,0,0,20180124,20180216
2029,0,0,0,0,0,1,0,20180127,20180217
2022,0,0,0,0,0,0,1,20180128,20180218
2036,0,0,0,0,0,1,1,20180127,20180218
2031,1,0,1,1,0,0,0,20180124,20180215
2043,1,1,1,1,1,1,0,20180124,20180217
2035,1,0,1,1,0,0,0,20180124,20180215
2027,0,1,0,0,1,0,0,20180126,20180216
2042,0,1,0,0,1,0,0,20180126,20180216
4432,1,1,1,1,1,1,1,20180124,20180218
4431,0,0,0,0,0,0,1,20180128,20180218
4421,0,0,1,0,0,0,0,20180124,20180214
4426,1,1,0,1,1,0,0,20180125,20180216
4427,1,1,1,1,1,0,0,20180124,20180216
4429,1,1,1,1,1,1,0,20180124,20180217
4420,0,0,0,0,0,1,0,20180127,20180217
4423,1,1,1,1,1,0,0,20180124,20180216
4422,0,0,1,0,0,1,0,20180124,20180217
4428,1,1,1,1,1,0,0,20180124,20180216
4430,1,1,1,1,1,1,0,20180124,20180217
935,1,1,0,1,1,0,0,20180125,20180216
929,0,0,1,0,0,0,0,20180124,20180214
926,0,0,0,0,0,1,0,20180127,20180217
942,1,1,1,1,1,0,0,20180124,20180216
943,1,1,1,1,1,0,0,20180124,20180216
945,0,0,0,0,0,0,1,20180128,20180218
938,1,1,1,1,1,0,0,20180124,20180216
946,0,0,0,0,0,1,1,20180127,20180218
923,1,0,0,0,0,0,0,20180129,20180212
925,0,0,0,0,0,1,0,20180127,20180217
928,0,0,0,1,0,0,0,20180125,20180215
936,1,1,1,0,1,0,0,20180124,20180216
932,1,1,0,0,1,0,0,20180126,20180216
924,0,0,0,0,0,0,1,20180128,20180218
933,0,1,0,1,0,0,0,20180125,20180215
937,0,1,1,1,1,0,0,20180124,20180216
931,0,1,0,0,0,0,0,20180130,20180213
930,0,0,1,0,0,0,0,20180124,20180214
947,0,1,0,0,1,0,1,20180126,20180218
927,0,0,0,0,1,0,0,20180126,20180216
934,0,1,0,1,1,0,0,20180125,20180216
2917,0,0,0,0,0,1,0,20180127,20180217
2913,1,1,1,1,1,0,0,20180124,20180216
2916,0,0,1,0,0,0,0,20180124,20180214
2920,1,1,0,1,1,0,0,20180125,20180216
2915,0,0,0,0,0,0,1,20180128,20180211
2911,0,0,0,0,1,0,0,20180126,20180216
585,1,1,1,1,1,0,0,20180124,20180216
586,0,0,0,0,0,1,0,20180127,20180217
584,0,0,0,0,0,0,1,20180128,20180218
588,1,1,1,1,1,0,0,20180124,20180216
583,0,0,1,0,0,0,0,20180124,20180214
587,1,1,0,1,1,0,0,20180125,20180216
4442,0,0,1,1,1,0,0,20180124,20180126
4446,1,1,1,1,1,0,0,20180129,20180216
4435,0,0,1,1,1,1,0,20180124,20180127
4443,0,0,1,1,1,0,1,20180124,20180128
4445,0,0,0,0,0,1,0,20180203,20180217
4452,0,0,0,0,0,0,1,20180204,20180218
4447,1,1,1,1,1,0,1,20180129,20180218
4439,1,1,1,1,1,1,0,20180129,20180217
4441,0,0,1,0,0,0,0,20180131,20180214
4438,0,0,0,0,0,1,1,20180127,20180128
4458,0,0,0,0,0,1,1,20180203,20180218
4434,0,0,1,0,1,0,0,20180124,20180126
4437,1,1,1,0,1,0,0,20180129,20180216
4455,0,0,0,1,0,0,0,20180201,20180215
4440,1,1,0,1,1,0,0,20180129,20180216
4456,0,0,0,1,1,0,0,20180125,20180126
4444,1,1,0,1,1,1,0,20180129,20180217
4451,0,0,0,1,1,1,0,20180125,20180127
4448,0,0,1,1,0,0,0,20180124,20180125
4454,1,1,1,1,0,0,0,20180129,20180215
4433,0,0,0,0,1,0,0,20180202,20180216
2932,1,1,1,1,1,0,0,20180124,20180216
2934,0,0,0,0,0,1,1,20180127,20180218
2935,0,0,0,0,0,0,1,20180128,20180218
2937,0,0,0,0,0,1,0,20180127,20180217
2926,1,1,0,1,1,0,0,20180125,20180216
2922,0,0,1,0,0,0,0,20180124,20180214
2927,0,0,1,0,1,0,0,20180124,20180216
2939,1,1,1,1,1,1,0,20180124,20180217
2936,0,1,1,1,1,1,0,20180124,20180217
2924,1,0,0,0,0,0,1,20180128,20180218
4305,1,1,1,1,1,0,0,20180124,20180216
4304,0,0,1,0,0,0,0,20180124,20180214
4317,1,1,0,1,1,0,0,20180125,20180216
4318,0,0,0,0,0,1,0,20180127,20180217
4316,0,0,0,0,0,0,1,20180128,20180218
4301,1,1,1,1,1,1,0,20180124,20180217
4302,0,1,1,1,1,1,0,20180124,20180217
4314,0,0,1,0,0,1,0,20180124,20180217
4319,0,0,0,0,1,0,0,20180126,20180216
4310,1,0,0,0,0,0,1,20180128,20180218
4306,1,1,1,1,1,1,1,20180124,20180218
4307,0,0,0,0,0,1,1,20180127,20180218
4303,1,0,0,0,0,0,0,20180129,20180212
4311,0,1,1,1,1,1,1,20180124,20180218
4315,1,1,1,1,1,0,1,20180124,20180218
4308,0,1,0,0,0,1,0,20180127,20180217
4313,0,1,0,0,0,0,0,20180130,20180213
4309,1,0,1,1,1,0,0,20180124,20180216
4312,1,1,0,1,0,0,0,20180125,20180215
188,0,0,0,0,0,1,0,20180127,20180217
190,1,1,1,1,1,0,0,20180124,20180216
201,0,0,0,0,0,1,1,20180127,20180218
195,0,0,0,0,0,0,1,20180128,20180218
200,0,0,1,1,0,0,0,20180124,20180215
206,1,1,0,1,1,0,0,20180125,20180216
197,0,0,1,0,0,0,0,20180124,20180214
189,0,1,1,1,0,0,0,20180124,20180215
185,0,1,0,1,0,0,0,20180125,20180215
192,1,1,1,1,1,1,0,20180124,20180217
196,1,1,1,1,1,0,1,20180124,20180218
203,1,1,1,1,1,1,1,20180124,20180218
191,0,1,1,1,1,1,0,20180124,20180217
198,1,0,0,0,0,0,0,20180129,20180212
556,1,1,1,1,1,0,0,20180124,20180216
564,0,0,1,0,0,0,0,20180124,20180214
557,1,1,0,1,1,0,0,20180125,20180216
560,0,0,0,0,0,1,0,20180127,20180217
565,0,0,1,0,0,1,0,20180124,20180217
558,0,0,0,0,0,0,1,20180128,20180218
566,1,1,1,1,1,1,0,20180124,20180217
581,1,1,1,1,1,0,0,20180124,20180216
577,0,0,1,0,0,0,0,20180124,20180214
575,0,0,0,0,0,1,0,20180127,20180217
582,1,1,1,1,1,1,0,20180124,20180217
578,0,1,0,0,1,0,0,20180126,20180216
579,1,1,0,1,1,0,0,20180125,20180216
580,1,1,1,1,0,0,0,20180124,20180215
576,0,0,0,0,1,0,0,20180126,20180216
574,0,0,0,0,0,0,1,20180128,20180218
1962,1,1,1,1,1,0,0,20180124,20180216
1957,0,0,0,0,0,0,1,20180128,20180218
1964,1,1,1,1,1,1,0,20180124,20180217
1958,0,0,0,0,0,1,0,20180127,20180217
1959,0,0,0,0,0,1,1,20180127,20180218
1965,1,1,1,1,1,1,1,20180124,20180218
1956,1,0,0,0,0,0,0,20180129,20180212
1963,0,1,1,1,1,1,0,20180124,20180217
1961,0,0,1,0,0,0,0,20180124,20180214
1960,1,1,0,1,1,0,0,20180125,20180216
1972,1,1,1,1,1,0,0,20180124,20180216
1968,1,1,0,1,1,0,0,20180125,20180216
1973,0,0,1,0,0,0,0,20180124,20180214
1976,1,1,1,1,1,1,0,20180124,20180217
1975,0,0,1,0,0,1,0,20180124,20180217
1974,0,0,0,0,0,1,0,20180127,20180217
1969,0,0,0,0,0,0,1,20180128,20180218
1966,1,1,1,1,1,0,1,20180124,20180218
4266,1,1,1,1,1,0,0,20180124,20180202
4265,1,1,1,1,1,0,0,20180205,20180216
4267,0,0,0,0,0,1,0,20180127,20180217
4264,0,0,0,0,0,0,1,20180128,20180211
7655,1,1,1,1,1,1,1,20180124,20180218
6565,1,1,1,1,1,1,1,20180124,20180218
7159,1,1,1,1,1,1,1,20180124,20180218
7471,0,0,0,0,0,1,1,20180127,20180218
7654,1,1,1,1,1,1,1,20180124,20180218
7115,1,0,0,0,0,0,0,20180129,20180212
7116,0,1,1,1,1,0,0,20180213,20180216
7113,1,1,1,1,0,0,0,20180212,20180215
7114,0,0,0,0,0,0,1,20180128,20180218
7044,1,1,1,1,1,0,0,20180124,20180216
7051,1,1,1,1,1,0,0,20180124,20180216
6758,0,0,0,0,0,0,1,20180128,20180204
7094,0,0,0,0,0,0,1,20180204,20180218
7093,0,0,0,0,0,1,0,20180203,20180217
7092,0,0,0,0,0,1,1,20180203,20180218
6714,1,1,1,1,1,0,0,20180205,20180209
6750,0,0,0,0,0,0,1,20180128,20180204
6762,0,0,0,0,0,0,1,20180128,20180204
7134,1,1,1,1,0,0,0,20180124,20180215
7132,0,0,0,0,0,0,1,20180211,20180218
7136,1,0,0,0,0,0,0,20180129,20180212
7055,0,0,0,0,0,0,1,20180128,20180218
7050,0,0,0,0,0,1,1,20180127,20180218
7063,0,0,0,0,0,1,0,20180127,20180217
7062,1,1,1,1,1,1,1,20180124,20180218
7072,0,0,0,0,0,1,0,20180127,20180217
7064,1,1,1,1,1,1,0,20180124,20180217
7071,0,0,0,0,0,0,1,20180128,20180218
7070,0,0,0,0,1,1,0,20180126,20180217
6742,1,1,1,1,1,0,0,20180124,20180216
7068,0,1,1,1,1,1,0,20180124,20180217
7066,0,0,0,0,0,1,0,20180127,20180217
7089,0,0,0,0,0,1,1,20180127,20180218
7123,0,0,0,0,0,1,0,20180127,20180217
6741,1,1,1,1,1,0,0,20180124,20180216
6739,0,1,1,1,1,1,0,20180124,20180217
6740,0,1,1,1,1,1,0,20180124,20180217
6754,0,1,1,1,1,1,0,20180130,20180217
6753,1,1,1,1,1,0,0,20180129,20180216
6746,1,1,1,1,1,0,0,20180124,20180216
6744,1,1,1,1,1,1,0,20180124,20180217
7076,0,0,0,0,0,0,1,20180128,20180218
7083,1,1,1,1,0,0,0,20180129,20180215
7084,1,1,1,1,1,0,0,20180124,20180216
7119,1,1,1,1,1,0,0,20180212,20180216
7156,1,0,0,0,0,0,0,20180129,20180212
7155,0,0,0,0,0,0,1,20180128,20180218
7154,1,0,0,0,0,0,0,20180129,20180212
7170,0,0,0,0,0,0,1,20180124,20180218
6799,1,1,1,1,1,1,1,20180124,20180218
7169,1,0,0,0,0,0,0,20180124,20180212
7149,1,0,0,0,0,0,0,20180129,20180212
7060,1,1,1,1,1,1,0,20180124,20180217
7146,0,0,0,0,0,0,1,20180128,20180218
7150,0,0,0,0,0,0,1,20180211,20180218
6832,0,0,0,0,1,0,0,20180126,20180216
7046,0,0,0,0,1,0,0,20180126,20180216
7059,0,0,0,0,0,0,1,20180128,20180204
7057,0,0,0,0,1,1,0,20180126,20180217
7053,0,0,0,0,0,1,1,20180127,20180218
7074,1,1,1,1,1,1,0,20180124,20180217
7075,0,0,0,0,0,1,1,20180127,20180217
7073,1,1,1,1,1,1,1,20180124,20180217
7077,0,0,0,0,0,1,0,20180127,20180217
7067,0,0,0,0,0,1,0,20180127,20180217
7078,0,0,0,0,0,0,1,20180127,20180218
7148,0,0,0,0,0,1,0,20180126,20180217
6760,1,1,1,1,1,0,0,20180212,20180216
7082,1,1,1,1,1,0,0,20180124,20180209
7153,1,1,1,1,0,0,1,20180124,20180208
7157,1,1,1,1,1,0,0,20180124,20180209
6752,1,1,1,1,0,0,1,20180211,20180218
7079,0,1,1,1,1,0,0,20180124,20180216
6724,1,1,1,1,1,0,0,20180124,20180202
6743,0,1,1,1,1,1,0,20180124,20180203
7110,0,0,0,0,0,0,1,20180128,20180218
7147,0,0,0,0,0,1,0,20180127,20180217
7086,1,1,1,1,1,1,1,20180127,20180218
7112,0,0,0,0,0,1,0,20180127,20180217
7111,0,0,0,0,0,1,1,20180127,20180218
7091,0,0,0,0,0,0,1,20180128,20180218
7088,1,1,1,1,1,0,0,20180124,20180216
7166,1,1,1,1,0,0,0,20180212,20180215
7138,1,1,1,1,0,0,0,20180129,20180215
7167,1,1,1,1,0,0,0,20180212,20180215
7173,1,1,1,1,1,0,0,20180129,20180216
7056,0,0,0,0,1,0,0,20180202,20180216
7161,0,0,1,1,1,0,0,20180124,20180126
6748,0,0,0,0,0,0,1,20180128,20180204
6761,1,1,1,1,1,0,0,20180129,20180204
7162,0,0,1,1,1,0,0,20180124,20180126
7164,0,0,1,1,0,0,0,20180124,20180125
7130,1,1,1,1,1,0,0,20180124,20180204
7127,1,1,1,1,1,0,0,20180124,20180204
7126,0,0,1,1,1,0,0,20180124,20180126
6735,1,1,1,1,1,0,0,20180129,20180216
6747,0,0,0,0,0,0,1,20180128,20180204
7080,0,0,0,0,0,0,1,20180211,20180218
7081,1,1,1,1,1,0,0,20180124,20180216
7052,1,1,1,1,0,0,0,20180124,20180215
6705,0,1,1,1,1,1,0,20180124,20180217
7096,1,1,1,1,1,0,0,20180124,20180216
7101,1,1,1,1,1,0,0,20180124,20180216
7098,0,0,0,0,0,1,1,20180127,20180128
7097,1,1,1,1,1,0,0,20180124,20180216
7105,1,1,1,1,1,0,0,20180124,20180216
6751,0,0,0,0,0,0,1,20180211,20180218
7145,1,1,1,1,1,0,0,20180124,20180216
7139,0,0,0,0,0,1,1,20180127,20180128
7142,1,1,1,1,1,0,0,20180124,20180216
7140,1,1,1,1,1,0,0,20180124,20180216
7144,1,1,1,1,1,0,0,20180124,20180216
7141,1,1,1,1,1,0,0,20180124,20180208
7137,0,0,0,0,0,0,1,20180128,20180218
7087,0,0,0,0,0,1,0,20180127,20180217
7152,1,1,1,1,0,0,1,20180124,20180208
7158,0,0,0,0,0,1,0,20180127,20180217
7160,0,0,0,0,0,1,0,20180127,20180217
7054,1,1,1,1,1,0,0,20180124,20180216
6732,0,0,1,1,1,1,0,20180124,20180127
6927,0,0,1,1,1,0,0,20180124,20180126
7329,1,1,1,1,1,0,0,20180124,20180216
6796,1,1,1,1,1,0,0,20180124,20180216
7331,0,0,1,1,0,0,0,20180131,20180208
7330,1,1,0,0,1,0,0,20180124,20180216
6569,1,1,1,1,1,0,0,20180129,20180202
6688,1,1,1,1,1,0,0,20180212,20180216
6734,1,1,1,1,0,0,0,20180212,20180215
6924,0,0,0,0,0,0,1,20180128,20180218
6917,0,0,0,0,0,1,0,20180127,20180217
6937,0,0,0,0,0,1,1,20180128,20180218
6930,0,0,0,0,0,1,1,20180127,20180218
6492,1,1,1,1,1,0,0,20180124,20180216
7324,0,0,0,0,0,1,1,20180124,20180218
6932,0,0,0,0,0,1,1,20180127,20180218
6934,1,1,1,1,1,1,0,20180124,20180217
6505,0,0,0,0,0,1,1,20180127,20180218
6928,1,1,1,1,1,1,1,20180124,20180218
6710,0,1,1,1,1,1,0,20180130,20180203
7325,1,1,1,1,1,1,1,20180124,20180218
6973,1,1,1,1,0,0,0,20180212,20180215
7037,1,1,0,0,1,1,1,20180124,20180218
7038,1,1,1,1,1,1,1,20180124,20180218
6975,1,1,1,1,1,1,1,20180127,20180218
7036,0,0,0,0,0,1,0,20180127,20180218
6954,0,0,1,1,1,0,0,20180124,20180126
6456,0,0,1,1,0,0,0,20180131,20180208
6726,0,0,1,1,1,0,0,20180124,20180126
6722,0,1,1,1,1,1,0,20180130,20180210
6728,1,1,1,1,1,0,0,20180129,20180209
6730,1,1,1,1,1,0,0,20180212,20180216
7326,1,1,1,1,1,0,0,20180129,20180216
6916,1,1,1,1,1,1,0,20180124,20180217
7328,1,1,0,0,1,1,0,20180124,20180217
7327,0,0,0,0,0,1,0,20180127,20180217
6925,1,1,1,1,0,0,0,20180212,20180215
6929,0,0,0,0,0,1,1,20180124,20180218
6933,1,1,1,1,1,1,1,20180124,20180218
6931,0,0,0,0,0,1,0,20180127,20180217
6935,1,1,1,1,1,1,1,20180125,20180218
6936,1,1,1,1,1,0,0,20180124,20180216
6715,1,1,1,1,1,0,0,20180124,20180204
6694,1,1,1,1,1,0,0,20180205,20180216
6737,0,0,1,1,1,0,0,20180124,20180126
6733,0,1,1,1,1,0,0,20180213,20180216
6956,0,1,1,1,1,0,0,20180213,20180216
6955,1,0,0,0,0,0,1,20180128,20180218
6950,0,0,0,0,0,1,0,20180210,20180217
6939,0,1,1,1,1,0,0,20180213,20180216
6695,0,0,1,1,1,1,0,20180124,20180127
6570,0,0,1,1,1,0,0,20180124,20180126
6949,1,1,1,1,1,1,0,20180124,20180217
6958,1,1,1,1,1,1,0,20180125,20180217
6959,1,1,1,1,1,1,1,20180124,20180218
6957,1,1,1,1,1,1,0,20180125,20180217
6961,1,1,1,1,1,1,1,20180124,20180218
6960,1,1,1,1,1,0,1,20180124,20180218
6942,0,1,1,0,0,0,0,20180213,20180214
6953,1,1,1,1,1,0,0,20180129,20180216
6951,0,1,1,1,1,1,0,20180130,20180209
6952,0,1,1,1,1,1,0,20180130,20180217
6923,0,0,0,0,0,0,1,20180128,20180218
6974,1,1,1,1,1,1,1,20180128,20180218
6736,0,0,1,1,1,1,0,20180124,20180127
6996,1,1,1,1,1,0,0,20180125,20180216
6995,1,1,1,1,1,0,0,20180125,20180216
6723,0,1,1,1,1,1,0,20180124,20180203
6693,0,1,1,1,1,1,0,20180206,20180217
6801,1,1,1,1,1,1,1,20180124,20180218
6966,1,1,1,1,1,0,0,20180124,20180216
6965,1,1,1,1,1,1,1,20180124,20180218
6968,0,0,0,0,0,1,1,20180127,20180218
6969,1,1,1,1,1,1,0,20180125,20180217
6971,1,1,1,1,1,1,1,20180125,20180218
6970,1,1,1,1,1,1,0,20180125,20180217
6967,1,1,1,1,1,1,1,20180124,20180218
6972,1,1,1,1,1,1,1,20180125,20180218
6703,0,0,0,0,0,0,1,20180204,20180211
7337,0,0,1,1,0,0,0,20180124,20180217
7336,1,1,1,1,1,1,0,20180124,20180217
7335,1,1,0,0,1,1,0,20180129,20180210
6920,1,1,1,1,1,1,0,20180124,20180217
7041,1,1,1,1,1,0,0,20180127,20180208
7040,1,1,1,1,1,1,0,20180127,20180217
7042,1,1,1,1,1,1,1,20180124,20180218
7043,1,1,1,1,1,1,0,20180129,20180217
7039,0,0,0,0,0,1,1,20180128,20180218
7332,0,0,0,0,0,1,1,20180127,20180218
7333,1,1,0,0,1,1,1,20180124,20180218
7334,1,1,1,1,1,1,1,20180124,20180218
7338,0,0,0,0,0,1,0,20180127,20180217
7339,1,1,1,1,1,1,0,20180124,20180217
6941,1,1,1,1,0,0,0,20180212,20180215
6947,1,1,1,1,1,0,0,20180125,20180216
6946,1,1,1,1,1,1,1,20180125,20180218
6948,1,1,1,1,1,1,1,20180125,20180218
6944,0,0,1,1,1,0,0,20180124,20180126
6945,1,1,1,1,1,0,0,20180125,20180216
6717,1,1,1,1,1,0,0,20180124,20180216
6711,0,1,1,1,1,1,0,20180124,20180204
6712,0,1,1,1,1,1,0,20180206,20180210
6709,0,1,1,1,1,1,0,20180206,20180210
6713,0,1,1,1,1,1,0,20180124,20180204
6716,0,1,1,1,1,1,0,20180124,20180204
6718,0,1,1,1,1,1,0,20180124,20180210
6720,0,1,1,1,1,1,0,20180124,20180217
6721,0,1,1,1,1,1,0,20180124,20180217
6719,0,1,1,1,1,1,0,20180213,20180217
6738,0,0,1,1,1,0,0,20180124,20180126
6962,1,1,1,1,1,1,0,20180124,20180217
6921,1,1,1,1,1,1,0,20180124,20180217
6963,1,1,1,1,1,1,0,20180125,20180217
6922,1,1,1,1,1,1,0,20180125,20180217
6804,1,1,1,1,1,0,0,20180124,20180202
6610,1,1,1,1,1,0,0,20180124,20180216
6805,1,1,1,1,1,0,0,20180124,20180202
6814,0,0,0,0,0,1,1,20180127,20180218
6818,0,0,0,0,0,1,1,20180127,20180218
6802,1,0,0,0,0,0,1,20180128,20180218
6803,0,1,1,1,1,1,0,20180124,20180217
6806,1,1,1,1,1,0,0,20180124,20180216
6821,0,0,0,0,0,1,1,20180127,20180218
6824,0,1,1,1,1,1,0,20180124,20180203
6825,1,1,1,1,1,0,0,20180124,20180202
6823,1,0,0,0,0,0,1,20180128,20180218
6819,0,1,1,1,1,1,0,20180124,20180203
6822,1,0,0,0,0,0,1,20180128,20180218
6828,1,0,0,0,0,0,1,20180128,20180218
6692,0,1,1,1,1,1,0,20180130,20180217
6691,1,1,1,1,1,0,0,20180129,20180216
6594,0,0,0,0,0,1,1,20180127,20180128
6807,0,0,0,0,0,1,1,20180203,20180218
6820,1,0,0,0,0,0,1,20180124,20180218
6808,1,1,1,1,1,1,1,20180124,20180218
6826,0,0,0,0,0,1,1,20180124,20180218
6795,0,1,1,1,0,0,0,20180213,20180215
6827,1,1,1,1,1,1,1,20180124,20180218
6809,1,1,1,1,1,0,0,20180124,20180216
6810,0,0,0,0,0,1,1,20180204,20180218
6811,0,0,0,0,0,1,1,20180203,20180218
6798,1,1,1,1,1,1,1,20180124,20180218
6813,1,1,1,1,1,1,1,20180124,20180218
6815,0,0,0,0,0,1,1,20180129,20180218
6800,1,1,1,1,1,1,1,20180124,20180218
6812,1,1,1,1,1,1,1,20180124,20180218
6797,0,0,0,0,0,1,1,20180124,20180218
6816,1,0,0,0,0,0,1,20180129,20180218
6829,1,0,0,0,0,0,1,20180124,20180218
7496,1,1,1,1,1,1,1,20180124,20180218
7495,1,1,1,1,1,0,1,20180124,20180218
7499,1,1,1,1,1,1,0,20180124,20180217
7482,0,0,0,0,0,1,0,20180127,20180217
7501,1,1,1,1,1,0,1,20180124,20180218
7494,1,1,1,1,1,1,1,20180124,20180218
7493,1,1,1,1,1,1,0,20180124,20180217
7509,0,0,0,0,0,0,1,20180128,20180218
7503,1,1,1,1,1,1,0,20180124,20180217
7504,0,1,1,1,1,1,0,20180124,20180217
7505,1,0,0,0,0,0,0,20180129,20180212
7507,0,1,1,1,1,1,0,20180124,20180217
7506,0,1,1,1,1,1,0,20180124,20180217
7193,0,0,0,0,0,1,0,20180127,20180217
7502,1,1,1,1,1,0,0,20180124,20180216
7508,1,1,1,1,1,0,1,20180124,20180218
7286,0,0,0,0,0,0,1,20180128,20180218
7483,1,1,1,1,1,0,1,20180124,20180218
7484,1,1,1,1,1,0,0,20180124,20180216
7497,1,1,1,1,1,0,0,20180124,20180216
7488,1,0,0,0,0,0,0,20180129,20180212
7487,0,1,1,1,1,1,0,20180124,20180217
7490,0,0,0,0,0,0,1,20180128,20180218
7489,0,0,0,0,0,0,1,20180128,20180218
7486,1,1,1,1,1,0,0,20180124,20180216
7485,1,1,1,1,1,1,0,20180124,20180217
7481,1,1,1,1,1,0,1,20180124,20180218
7491,0,1,1,1,1,1,0,20180124,20180217
7492,0,0,0,0,0,0,1,20180128,20180218
7500,1,1,1,1,1,1,0,20180124,20180217
7498,1,1,1,1,1,0,0,20180124,20180216
7510,0,0,0,0,0,0,1,20180128,20180218
7513,1,1,1,1,1,1,0,20180124,20180217
7516,0,1,1,1,1,1,1,20180124,20180218
7514,1,1,1,1,1,1,0,20180126,20180217
7515,0,1,1,1,1,1,1,20180124,20180218
7512,0,0,0,0,0,0,1,20180128,20180218
7511,1,0,0,0,0,0,0,20180129,20180212
7517,1,1,1,1,1,1,0,20180124,20180217
7464,1,1,1,1,1,1,1,20180124,20180218
7465,1,1,1,1,1,1,1,20180124,20180218
7470,1,1,1,1,1,1,1,20180124,20180218
7444,1,1,1,1,1,1,1,20180124,20180218
7469,1,1,1,1,1,1,1,20180124,20180218
7468,1,1,1,1,1,1,1,20180124,20180218
6785,1,1,1,1,1,0,0,20180212,20180216
7463,1,1,1,1,1,1,1,20180124,20180218
7466,1,1,1,1,1,1,0,20180124,20180217
7467,0,0,0,0,0,0,1,20180128,20180218
7462,0,0,0,0,0,1,0,20180127,20180217
7461,0,0,0,0,0,0,1,20180128,20180218
7426,1,1,1,1,1,1,1,20180124,20180218
7425,1,1,1,1,1,1,1,20180124,20180218
7445,1,1,1,1,1,1,1,20180124,20180218
7443,1,1,1,1,1,1,1,20180124,20180218
7442,1,1,1,1,1,1,1,20180124,20180218
7434,0,1,1,1,1,1,0,20180213,20180217
7436,1,1,1,1,1,1,1,20180124,20180218
7435,1,1,1,1,1,1,1,20180124,20180218
7437,1,1,1,1,1,1,1,20180124,20180218
6788,0,1,1,1,1,1,0,20180213,20180217
7438,1,1,1,1,1,1,1,20180124,20180218
7441,1,1,1,1,1,1,1,20180124,20180218
7440,1,1,1,1,1,1,1,20180124,20180218
7439,1,1,1,1,1,1,1,20180124,20180218
6577,0,0,0,0,0,1,0,20180127,20180217
6574,1,1,1,1,1,0,0,20180124,20180216
6575,1,1,1,1,1,1,1,20180124,20180218
6576,0,0,0,0,0,0,1,20180128,20180218
6572,1,1,1,1,1,0,0,20180124,20180216
6568,1,1,1,1,1,0,0,20180205,20180216
