,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name,distance
4814,StopPoint:23:875,015015051:51,14115,Hôpital,Simonet,StopPoint:Node:5701254245,015015051:51,14115,Hôpital,Simonet,92.33342558933442
4819,StopPoint:23:1232,015015052:52,427041,La Bruyère,Hôpital,StopPoint:Node:5613020820,015015052:52,427041,La Bruyère,Hôpital,111.57204317033356
4930,StopPoint:18:19551,016016003:3,23959,PONT DE BEZONS,Liserons,StopPoint:Node:5313171646,016016003:3,23959,Pont de Bezons,Liserons,113.20653586719791
4934,StopPoint:18:19560,016016003:3,23963,PONT DE BEZONS,JUSTICE,StopPoint:Node:5313171671,016016003:3,23963,Pont de Bezons,Justice,146.98685955041302
5135,StopPoint:18:111,016016008:8,7489,GARE D'ARGENTEUIL,GARE DU VAL D'ARGENTEUIL,StopPoint:Node:5306633790,016016008:8,7489,Gare d'Argenteuil,Gare du Val d'Argenteuil,82.82890906815739
5162,StopPoint:18:59,016016008:8,7449,BERIONNE,COLLEGE CLAUDE MONET,StopPoint:Node:4323387790,016016008:8,7449,Berionne,Collège Claude Monet,91.17153890330766
5196,StopPoint:18:19551,016016009:9,23959,GARE D'ARGENTEUIL,Liserons,StopPoint:Node:5313171646,016016009:9,23959,Gare d'Argenteuil,Liserons,113.20653586719791
5240,StopPoint:18:727,016016009:9,7711,GARE DE SARTROUVILLE,PAUL BERT,StopPoint:Node:5534420690,016016009:9,7711,Gare de Sartrouville,Paul Bert,168.9176572315378
5447,StopPoint:18:158,016016018:18,7528,CHAMPAGNE ROUSSILLON,PISCINE  COLLEGE,StopPoint:Node:5811800935,016016018:18,7528,Champagne - Roussillon,Piscine - Collège Ariane,94.04552959689303
5524,StopPoint:60:631,016016020:11,14437,GARE DE SAINT-GRATIEN,St PAUL,StopPoint:Node:5585919689,016016020:11,14437,Gare de Saint-Gratien,Saint-Paul,88.72989006487758
5586,StopPoint:18:111,016016034:34,7489,GARE DE HOUILLES CARRIERES-SUR-SEINE,GARE DU VAL D'ARGENTEUIL,StopPoint:Node:5306633790,016016034:34,7489,Lycée de Carrières-sur-Seine,Gare du Val d'Argenteuil,82.82890906815739
5591,StopPoint:18:111,016016034:34,7489,PONT de Bezons,GARE DU VAL D'ARGENTEUIL,StopPoint:Node:5306633790,016016034:34,7489,Pont de Bezons,Gare du Val d'Argenteuil,82.82890906815739
5604,StopPoint:18:129,016016034:34,7503,MARCHE DES COTEAUX,JAURES LECLERC,StopPoint:Node:5306633811,016016034:34,7503,Marché des Coteaux (Argenteuil),Jaurès Leclerc,77.58634419602608
5605,StopPoint:18:129,016016034:34,7503,MARCHE DES COTEAUX,JAURES LECLERC,StopPoint:Node:5306633811,016016034:34,7503,Marché des Coteaux (Argenteuil),Jaurès Leclerc,77.58634419602608
5803,StopPoint:60:558,016016615:15,14391,LA CHENEE,GARE D'EPINAY-VILLETANEUSE,StopPoint:Node:2033231526,016016615:15,14391,La Chenée,Gare d'Épinay-sur-Seine - Villetaneuse,72.83535859363494
5804,StopPoint:60:558,016016615:15,14391,GARE D'EPINAY-VILLETANEUSE,GARE D'EPINAY-VILLETANEUSE,StopPoint:Node:2033231526,016016615:15,14391,Gare d'Epinay - Villetaneuse,Gare d'Épinay-sur-Seine - Villetaneuse,72.83535859363494
5888,StopPoint:18:19740,016248022:G,460444,GARE DE SARTROUVILLE,STRASBOURG,StopPoint:Node:5761221473,016248022:G,460444,Gare de Sartrouville,Strasbourg,507.67165781920045
6184,StopPoint:62:30140,020149004:4,12082,Cimetière Nouveau,Belvédère,StopPoint:Node:5712921242,020149004:4,12082,Cimetière Nouveau,Belvédère,76.30736783230932
6185,StopPoint:62:30141,020149004:4,12083,La Croix de Berny RER,Belvédère,StopPoint:Node:5712921223,020149004:4,12083,La Croix de Berny RER,Belvédère,78.59279162983262
6359,StopPoint:3:1033,024309301:301,422613,Exona,Stade,StopPoint:Node:5619166749,024309301:301,422613,Exona,Stade,99.6711139581624
6401,StopPoint:3:1066,024309301:301,422614,Terminal David Douillet,Stade,StopPoint:Node:5619202718,024309301:301,422614,Terminal David Douillet,Stade,108.1086970459906
6402,StopPoint:3:1067,024309301:301,422593,Terminal David Douillet,Maison de retraite,StopPoint:Node:5932521585,024309301:301,422593,Terminal David Douillet,Maison de Retraite,791.6143666640338
6443,StopPoint:3:1122,024309303:303,422695,Gare Moulin Galant,Papeterie,StopPoint:Node:5628562410,024309303:303,422695,Gare Moulin Galant,Papeterie,173.32984937938156
6444,StopPoint:3:1123,024309303:303,422687,Gare Moulin Galant,Rue des Caillettes,StopPoint:Node:2073422864,024309303:303,422687,Gare Moulin Galant,Rue des Caillettes,115.54227278789527
6806,StopPoint:84:13,025195008:95-08,29518,Préfecture / RER,Collège Les Hautiers,StopPoint:Node:5809979780,025195008:95-08,29518,Préfecture / RER,Collège Les Hautiers,108.35087382479571
6809,StopPoint:84:13,025195008:95-08,29518,Centre Ville,Collège Les Hautiers,StopPoint:Node:5809979780,025195008:95-08,29518,Centre Ville,Collège Les Hautiers,108.35087382479571
7044,StopPoint:84:215,025195017:95-17,29676,Préfecture / RER,Mairie,StopPoint:Node:5809985132,025195017:95-17,29676,Préfecture / rer,Mairie,105.08108428748771
7117,StopPoint:50:239,027027006:6,5834,Pissaloup,Sainte-Apolline,StopPoint:Node:5931774904,027027006:6,5834,Pissaloup,Sainte-Apolline,74.40159689309888
7120,StopPoint:50:246,027027006:6,5840,Pissaloup,Z.A. Sainte Apolline,StopPoint:Node:5931774952,027027006:6,5840,Pissaloup,Z.A. Sainte-Apolline,75.15515778345205
7182,StopPoint:50:214,027027007:7,5815,Place Foch,Le Clos,StopPoint:Node:5929254589,027027007:7,5815,Place Foch,Le Clos,89.14400728849162
7199,StopPoint:50:228,027027007:7,25007,Plaisir-Grignon Gare,Michel Ange,StopPoint:Node:5931774853,027027007:7,25007,Plaisir-Grignon Gare,Michel-Ange,93.87526209879952
7234,StopPoint:50:205,027027010:10,5809,Plaisir-Grignon Gare,La Bataille,StopPoint:Node:4597065994,027027010:10,5809,Plaisir Grignon Gare,La Bataille,83.08107874817996
7270,StopPoint:50:263,027027011:11,5859,Gare Versailles Château Rive Gauche,Terrier Blanc,StopPoint:Node:5931773792,027027011:11,5859,Versailles Château Rive-Gauche,Terrier Blanc,78.49692480023273
7271,StopPoint:50:264,027027011:11,25010,Erich Von Stroheim,Terrier Blanc,StopPoint:Node:5931775375,027027011:11,25010,Erich Von Stroheim,Terrier Blanc,172.170223867887
7274,StopPoint:50:295,027027011:11,5893,Gare Versailles Château Rive Gauche,INRA,StopPoint:Node:5331168579,027027011:11,5893,Versailles Château Rive-Gauche,INRA,178.29721204801314
7275,StopPoint:50:296,027027011:11,5894,Erich Von Stroheim,INRA,StopPoint:Node:5630031645,027027011:11,5894,Erich Von Stroheim,INRA,182.8466298897401
7278,StopPoint:50:300,027027011:11,4151,Erich Von Stroheim,Les Matelots,StopPoint:Node:3444487354,027027011:11,4151,Erich Von Stroheim,Les Matelots,97.0054691404115
7287,StopPoint:50:444,027027011:11,21071,Erich Von Stroheim,Erich Von Stroheim,StopPoint:Node:5931775309,027027011:11,21071,Erich Von Stroheim,Erich Von Stroheim,89.21390533433046
7288,StopPoint:50:445,027027011:11,25021,Erich Von Stroheim,Fritz Lang,StopPoint:Node:5931775365,027027011:11,25021,Erich Von Stroheim,Fritz Lang,109.73293635564943
7291,StopPoint:50:457,027027011:11,12348,Erich Von Stroheim,La Poste,StopPoint:Node:5931774956,027027011:11,12348,Erich Von Stroheim,République - La Poste,146.63334508224023
7292,StopPoint:50:458,027027011:11,12349,Gare Versailles Château Rive Gauche,La Poste,StopPoint:Node:5931775302,027027011:11,12349,Versailles Château Rive-Gauche,République - Gare Saint-Cyr,112.53052165784727
7298,StopPoint:50:492,027027011:11,20750,Gare Versailles Château Rive Gauche,Arletty,StopPoint:Node:5931773858,027027011:11,20750,Versailles Château Rive-Gauche,Arletty,74.03037085780292
7306,StopPoint:50:56,027027011:11,20792,Erich Von Stroheim,Le Puits,StopPoint:Node:5931802101,027027011:11,20792,Erich Von Stroheim,Le Puits,83.03050710001995
7440,StopPoint:50:527,027027016:50,425660,Gare routière des Prés,Gare routière des Prés,StopPoint:Node:5931796966,027027016:50,425660,Gare routière des Prés,Gare de Saint-Quentin-en-Yvelines - Gare Routière des Prés,148.36156015108136
7441,StopPoint:50:527,027027016:50,425660,Plaisir-Grignon Gare,Gare routière des Prés,StopPoint:Node:5931796966,027027016:50,425660,Plaisir-Grignon Gare,Gare de Saint-Quentin-en-Yvelines - Gare Routière des Prés,148.36156015108136
7448,StopPoint:50:641,027027016:50,420484,Gare routière des Prés,Pas du Lac,StopPoint:Node:5930164030,027027016:50,420484,Gare routière des Prés,Pas du Lac,92.59216484666167
7566,StopPoint:50:163,027328078:78EXPRES,5770,Gare Routière de Mantes-la-Ville - Quai 26,Gare routière P. Delouvrier,StopPoint:Node:5322499471,027328078:78EXPRES,5770,Gare Routière de Mantes-la-Ville,Gare de Saint-Quentin-en-Yvelines,89.47728392795172
7628,StopPoint:50:368,027328078:78EXPRES,5968,Gare Routière de Mantes-la-Ville - Quai 26,Eglise,StopPoint:Node:5931796928,027328078:78EXPRES,5968,Gare Routière de Mantes-la-Ville,Église d'Arnouville,97.71206484930077
7728,StopPoint:51:7,030030005:30-05,5051,Gare de Sartrouville,Charles de Gaulle / RD 14,StopPoint:Node:5535047980,030030005:30-05,5051,Gare de Sartrouville,Charles de Gaulle - RD 14,107.33517642747104
8175,StopPoint:42:8211,036036015:36-15,4885,GARE DES ESSARTS arr,Le Stade,StopPoint:Node:5759424629,036036015:36-15,4885,Gare des Essarts-le-Roi,Le Stade,509.5087647038754
8183,StopPoint:42:8229,036036015:36-15,4899,GARE DES ESSARTS arr,Route du Perray-Stade,StopPoint:Node:5759424628,036036015:36-15,4899,Gare des Essarts-le-Roi,Route du Perray - Le Stade,76.1973259712578
8227,StopPoint:24:15310,039039001:Vanves,19706,Gare de Vanves-Malakoff,Rue du Châtillon,StopPoint:Node:5905125010,039039001:Vanves,19706,Gare de Vanves,Rue de Châtillon,103.56893925013188
8231,StopPoint:24:15314,039039001:Vanves,421452,Gare de Vanves-Malakoff,Gare de Vanves-Malakoff,StopPoint:Node:5905123620,039039001:Vanves,421452,Gare de Vanves,Gare de Vanves-Malakoff,74.41569861190298
8267,StopPoint:24:5728,039039004:10,4476,Gare de Gif-sur-Yvette,Morane Saulnier,StopPoint:Node:5589905841,039039004:10,4476,Gare de Gif,Morane-Saulnier,77.81507821264242
8357,StopPoint:24:8152,039039012:39-12,4643,Gare de Versailles-Chantiers,Gare de Versailles-Chantiers,StopPoint:Node:5342369702,039039012:39-12,4643,Gare de Versailles Chantiers,Gare des Chantiers,116.35802914674386
8418,StopPoint:24:14968,039262262:262,17582,Gare de Versailles-Château-Rive-Gauche,Centre,StopPoint:Node:5589904703,039262262:262,17582,Gare de Versailles Château - Rive Gauche,Centre,76.19372992379876
8419,StopPoint:24:14969,039262262:262,17583,Gare de Saint-Rémy-lès-Chevreuse,Centre,StopPoint:Node:5589905834,039262262:262,17583,Gare de Saint-Rémy-lès-Chevreuse,Centre,123.8254755937372
8450,StopPoint:24:5728,039262262:262,4476,Gare de Saint-Rémy-lès-Chevreuse,Morane Saulnier,StopPoint:Node:5589905841,039262262:262,4476,Gare de Saint-Rémy-lès-Chevreuse,Morane-Saulnier,77.81507821264242
8453,StopPoint:24:5736,039262262:262,4478,Gare de Versailles-Château-Rive-Gauche,Tabuteau,StopPoint:Node:5589904700,039262262:262,4478,Gare de Versailles Château - Rive Gauche,Tabuteau,151.64756081125643
8459,StopPoint:24:5834,039262262:262,9382,Gare de Saint-Rémy-lès-Chevreuse,Le Thuit,StopPoint:Node:5589905831,039262262:262,9382,Gare de Saint-Rémy-lès-Chevreuse,Le Thuit,153.64476583569402
8460,StopPoint:24:5835,039262262:262,25053,Gare de Versailles-Château-Rive-Gauche,Place,StopPoint:Node:5589904705,039262262:262,25053,Gare de Versailles Château - Rive Gauche,Chateaufort Place,191.03656553133078
8461,StopPoint:24:5836,039262262:262,25054,Gare de Saint-Rémy-lès-Chevreuse,Place,StopPoint:Node:5589905832,039262262:262,25054,Gare de Saint-Rémy-lès-Chevreuse,Chateaufort Place,172.32909810956136
8462,StopPoint:24:5839,039262262:262,25055,Gare de Versailles-Château-Rive-Gauche,Route de Chevreuse,StopPoint:Node:5589904707,039262262:262,25055,Gare de Versailles Château - Rive Gauche,Route de Chevreuse,438.2197854303828
8463,StopPoint:24:5840,039262262:262,25056,Gare de Saint-Rémy-lès-Chevreuse,Route de Chevreuse,StopPoint:Node:5589905830,039262262:262,25056,Gare de Saint-Rémy-lès-Chevreuse,Route de Chevreuse,446.4570455188848
8464,StopPoint:24:5841,039262262:262,25057,Gare de Versailles-Château-Rive-Gauche,Trinité,StopPoint:Node:5589904708,039262262:262,25057,Gare de Versailles Château - Rive Gauche,Trinité,129.04828462353728
8470,StopPoint:24:7717,039262262:262,20899,Gare de Versailles-Château-Rive-Gauche,Beauplan,StopPoint:Node:5589905822,039262262:262,20899,Gare de Saint-Rémy-lès-Chevreuse,Beauplan,100.33284908350768
8480,StopPoint:24:8152,039262262:262,4643,Gare de Versailles-Château-Rive-Gauche,Gare de Versailles-Chantiers,StopPoint:Node:5342369702,039262262:262,4643,Gare de Versailles Château - Rive Gauche,Gare des Chantiers,116.35802914674386
8683,StopPoint:13:335,040040012:12,15030,Créteil Préfecture,Lycée Guillaume Budé,StopPoint:Node:2905780086,040040012:12,15030,Créteil Préfecture,Lycée Guillaume Budé,116.73708096237652
8708,StopPoint:13:679,040040012:12,35959,Créteil Préfecture,Messidor-Libertés RN19,StopPoint:Node:2654186421,040040012:12,35959,Créteil Préfecture,Messidor-Libertés,76.60873676185798
8710,StopPoint:13:105,040040021:21,14904,Gare de Verneuil l'Etang,Les Etards,StopPoint:Node:5764786720,040040021:21,14904,Gare de Verneuil l'Étang,Les Étards,90.81269423817398
8809,StopPoint:13:665,040040023:23,21791,Créteil Préfecture,Europarc,StopPoint:Node:5979566320,040040023:23,21791,Créteil Préfécture,Europarc,124.02628654685527
9000,StopPoint:77:19,043043001:N1,10227,Terminal 2 F,Terminal 2 E,StopPoint:Node:5595299770,043043001:N1,10227,Terminal 2F,Terminal 2 E,98.96300348781048
9001,StopPoint:77:20,043043001:N1,10228,Terminal 2 F,Terminal 2 F,StopPoint:Node:2749368231,043043001:N1,10228,Terminal 2F,Aéroport CDG - Terminal 2F,212.43443169780184
9002,StopPoint:77:20,043043001:N1,10228,Terminal 2 F,Terminal 2 F,StopPoint:Node:2749368231,043043001:N1,10228,Terminal 2F,Aéroport CDG - Terminal 2F,212.43443169780184
9004,StopPoint:77:20,043043002:N2,10228,Terminal 2 G,Terminal 2 F,StopPoint:Node:2749368231,043043002:N2,10228,Terminal 2 G,Aéroport CDG - Terminal 2F,212.43443169780184
9005,StopPoint:77:20,043043002:N2,10228,Terminal 2 G,Terminal 2 F,StopPoint:Node:2749368231,043043002:N2,10228,Terminal 2 F,Aéroport CDG - Terminal 2F,212.43443169780184
9006,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,Terminal 2 F,StopPoint:Node:2749368231,043043002:N2,10228,Terminal 2 G,Aéroport CDG - Terminal 2F,212.43443169780184
9007,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,Terminal 2 F,StopPoint:Node:2749368231,043043002:N2,10228,Terminal 2 F,Aéroport CDG - Terminal 2F,212.43443169780184
9032,StopPoint:50:257,044044001:44,415372,Gare Versailles Château Rive Gauche,Mairie,StopPoint:Node:5912739104,044044001:44,415372,Gare de Versailles Rive-Gauche,Mairie de Saint-Cyr-l'École,128.17724818969663
9034,StopPoint:50:259,044044001:44,5856,Gare Versailles Château Rive Gauche,Paul Flé,StopPoint:Node:4323012289,044044001:44,5856,Gare de Versailles Rive-Gauche,Paul Flé,135.5707356920467
9035,StopPoint:50:260,044044001:44,5857,Plaisir-Grignon Gare,Paul Flé,StopPoint:Node:4397412919,044044001:44,5857,Plaisir-Grignon Gare Quai 6,Paul Flé,134.05300642369824
9036,StopPoint:50:261,044044001:44,20631,Gare Versailles Château Rive Gauche,République,StopPoint:Node:5931775302,044044001:44,20631,Gare de Versailles Rive-Gauche,République - Gare Saint-Cyr,75.80126238486669
9039,StopPoint:50:295,044044001:44,5893,Gare Versailles Château Rive Gauche,INRA,StopPoint:Node:5331168579,044044001:44,5893,Gare de Versailles Rive-Gauche,INRA,178.29721204801314
9040,StopPoint:50:296,044044001:44,5894,Plaisir-Grignon Gare,INRA,StopPoint:Node:5630031645,044044001:44,5894,Plaisir-Grignon Gare Quai 6,INRA,182.8466298897401
9043,StopPoint:50:300,044044001:44,4151,Plaisir-Grignon Gare,Les Matelots,StopPoint:Node:3444487354,044044001:44,4151,Plaisir-Grignon Gare Quai 6,Les Matelots,97.0054691404115
9054,StopPoint:50:630,044044001:44,419359,Gare Versailles Château Rive Gauche,Vignes,StopPoint:Node:5927477512,044044001:44,419359,Gare de Versailles Rive-Gauche,Vignes,89.31894216567218
9055,StopPoint:50:631,044044001:44,419358,Plaisir-Grignon Gare,Vignes,StopPoint:Node:5927477500,044044001:44,419358,Plaisir-Grignon Gare Quai 6,Vignes,85.37441755780635
9078,StopPoint:50:257,044044007:FA,415372,Lycée Franco-Allemand,Mairie,StopPoint:Node:5912739104,044044007:FA,415372,Lycée Franco-Allemand (Buc),Mairie de Saint-Cyr-l'École,128.17724818969663
9090,StopPoint:50:534,044044007:FA,4429,Lycée Franco-Allemand,Bois de la Garenne,StopPoint:Node:5587024793,044044007:FA,4429,Lycée Franco-Allemand (Buc),Bois de la Garenne,137.19273982211953
9103,StopPoint:50:548,044044007:FA,42096,Lycée Franco-Allemand,La Minière,StopPoint:Node:5931776587,044044007:FA,42096,Lycée Franco-Allemand (Buc),La Minière,81.64548846577205
9106,StopPoint:50:550,044044007:FA,23120,Lycée Franco-Allemand,Centre Sportif,StopPoint:Node:5931773840,044044007:FA,23120,Lycée Franco-Allemand (Buc),Centre Sportif,84.02725710500187
9114,StopPoint:50:590,044044007:FA,21029,Lycée Franco-Allemand,Rond-Point des Saules,StopPoint:Node:5931775379,044044007:FA,21029,Lycée Franco-Allemand (Buc),Rond-Point des Saules,97.20129921191653
9120,StopPoint:50:596,044044007:FA,21026,Lycée Franco-Allemand,Mail des Saules,StopPoint:Node:5931774871,044044007:FA,21026,Lycée Franco-Allemand (Buc),Mail des Saules,73.8871820422756
9138,StopPoint:50:295,044044040:40,5893,Gare Versailles Château Rive Gauche,INRA,StopPoint:Node:5331168579,044044040:40,5893,Versailles Château Rive-Gauche,INRA,178.29721204801314
9152,StopPoint:50:610,044044040:40,418961,Gare Versailles Château Rive Gauche,Charles Renard,StopPoint:Node:5931775384,044044040:40,418961,Versailles Château Rive-Gauche,Charles Renard,78.24733117666968
9163,StopPoint:50:639,044044040:40,420487,Gare Versailles Château Rive Gauche,Docteur Vaillant,StopPoint:Node:5931773866,044044040:40,420487,Versailles Château Rive-Gauche,Docteur Vaillant,95.52087767566778
9190,StopPoint:50:309,044044045:45,5907,Vallon,Haie Bergerie,StopPoint:Node:5927707869,044044045:45,5907,Vallon,Haie Bergerie,90.36565772345763
9191,StopPoint:50:310,044044045:45,5908,Village,Haie Bergerie,StopPoint:Node:5927707880,044044045:45,5908,Village,Haie Bergerie,87.57306812677807
9207,StopPoint:50:506,044044045:45,19715,Vallon,Mimoun,StopPoint:Node:5927707870,044044045:45,19715,Vallon,Mimoun,167.80252301152362
9208,StopPoint:50:510,044044045:45,412333,Village,Mimoun,StopPoint:Node:5927707879,044044045:45,412333,Village,Mimoun,103.8017157160644
9235,StopPoint:50:78,044044045:45,5676,Village,Docteur Vaillant,StopPoint:Node:5927707881,044044045:45,5676,Village,Docteur Vaillant,97.74379761156005
9238,StopPoint:50:78,044044045:45,5676,Vallon,Docteur Vaillant,StopPoint:Node:5927707881,044044045:45,5676,Vallon,Docteur Vaillant,97.74379761156005
9248,StopPoint:50:163,044044051:51,5770,Hôpital Mignot,Gare routière P. Delouvrier,StopPoint:Node:5322499471,044044051:51,5770,Hôpital Mignot,Gare de Saint-Quentin-en-Yvelines,89.47728392795172
9267,StopPoint:50:610,044044051:51,418961,Hôpital Mignot,Charles Renard,StopPoint:Node:5931775384,044044051:51,418961,Hôpital Mignot,Charles Renard,78.24733117666968
9357,StopPoint:32:46393,045045008:V,13123,GARE DE MONTGERON,COLLEGE POMPIDOU,StopPoint:Node:3084349216,045045008:V,13123,Gare de Montgeron,CES Pompidou,73.38039820586532
9407,StopPoint:32:45019,045045012:C,16963,GARE DE BOUSSY,GARE DE BOUSSY,StopPoint:Node:5913307541,045045012:C,16963,Gare de Boussy-Saint-Antoine,Gare de Boussy-Saint-Antoine,108.26397093158593
9436,StopPoint:32:45128,045045012:C,17065,JEAN-PAUL SARTRE,BOISSELET,StopPoint:Node:5913307524,045045012:C,17065,Jean-Paul Sartre,Boisselet,71.74115313089037
9448,StopPoint:32:45134,045045012:C,17071,JEAN-PAUL SARTRE,HOTEL DE VILLE,StopPoint:Node:5913307525,045045012:C,17071,Jean-Paul Sartre,Hôtel de Ville,152.93074627949548
9450,StopPoint:32:45136,045045012:C,17072,GARE DE BOUSSY,JEAN-PAUL SARTRE,StopPoint:Node:4326634354,045045012:C,17072,Gare de Boussy-Saint-Antoine,Jean-Paul Sartre,279.26578770905763
9455,StopPoint:32:45136,045045012:C,17072,JEAN-PAUL SARTRE,JEAN-PAUL SARTRE,StopPoint:Node:4326634354,045045012:C,17072,Jean-Paul Sartre,Jean-Paul Sartre,279.26578770905763
9640,StopPoint:5:40231,046046002:2,38952,Collège Marcel Pagnol,Belloy St Martin Train H,StopPoint:Node:5760079272,046046002:2,38952,Collège Marcel Pagnol,Gare de Belloy-en-France - Saint-Martin-du-Tertre,106.09633171477086
9758,StopPoint:5:40294,046046002:2,2387,Collège Marcel Pagnol,Collège Marcel Pagnol,StopPoint:Node:2836228015,046046002:2,2387,Collège Marcel Pagnol,Collège Marcel Pagnol,209.94425765249625
9789,StopPoint:5:40136,046146063:E,38910,Lycée,Grands champs,StopPoint:Node:4317574208,046146063:E,38910,Lycée,Grands Champs,98.22341719749146
9792,StopPoint:5:40136,046146063:E,38910,Grands champs,Grands champs,StopPoint:Node:5764140770,046146063:E,38910,Grands Champs,Grands Champs,106.239891320907
9822,StopPoint:5:40136,046146064:G,38910,Duquesnel,Grands champs,StopPoint:Node:5764140770,046146064:G,38910,Duquesnel,Grands Champs,106.239891320907
9879,StopPoint:5:40408,046146067:C,426840,Felix Millet,Felix Millet,StopPoint:Node:5762368286,046146067:C,426840,Félix Millet,Félix Millet,238.62152031446985
9880,StopPoint:5:40409,046146067:C,426843,Beaux soleils,Felix Millet,StopPoint:Node:5763624970,046146067:C,426843,Beaux Soleils,Félix Millet,248.08233836299075
10026,StopPoint:5:40339,046146070:B,422200,Persan Beaumont Train H,Stade,StopPoint:Node:5763551191,046146070:B,422200,Gare de Persan - Beaumont,Stade,73.7704430409127
10214,StopPoint:11:183,050050023:23,14661,Gare d'Aulnay-sous-Bois,ZAC Les Tulipes Sud,StopPoint:Node:1569531733,050050023:23,14661,Gare d'Aulnay-sous-Bois,ZAC Les Tulipes Sud,147.2237400587316
10220,StopPoint:11:205,050050023:23,22276,Gare d'Aulnay-sous-Bois,ZAC Les Tulipes Nord,StopPoint:Node:5246624249,050050023:23,22276,Gare d'Aulnay-sous-Bois,ZAC les Tulipes Nord,128.65703445750833
10296,StopPoint:11:54,050050023:23,14560,Centre Commercial O'Parinor,Aubépines,StopPoint:Node:5246309040,050050023:23,14560,Centre Commercial O'Parinor,Aubépines,76.22161558820781
10300,StopPoint:11:54,050050023:23,14560,Gare d'Aulnay-sous-Bois,Aubépines,StopPoint:Node:5246309040,050050023:23,14560,Gare d'Aulnay-sous-Bois,Aubépines,76.22161558820781
10359,StopPoint:11:144,050050024:24,14645,Gare de Villiers-le-Bel Gonesse Arnouville,Place Gaston Tessier,StopPoint:Node:5629140902,050050024:24,14645,Villiers-le-Bel Gonesse Arnouville,Place Gaston Tessier,77.85008159636602
10364,StopPoint:11:100,050050025:25,14605,Zone Industrielle,Gay Lussac,StopPoint:Node:5246777980,050050025:25,14605,Zone Industrielle,Gay-Lussac,88.01578032000495
10392,StopPoint:11:54,050050025:25,14560,Zone Industrielle,Aubépines,StopPoint:Node:5246309040,050050025:25,14560,Zone Industrielle,Aubépines,76.22161558820781
10397,StopPoint:11:67,050050025:25,14572,Zone Industrielle,Centre d'apprentissage,StopPoint:Node:5246732708,050050025:25,14572,Zone Industrielle,Centre d'Apprentissage,121.33645676493381
10399,StopPoint:11:71,050050025:25,14576,Zone Industrielle,Chauvart,StopPoint:Node:5245384196,050050025:25,14576,Zone Industrielle,Chauvart,184.72557730578666
10403,StopPoint:11:77,050050025:25,38000,Zone Industrielle,Cressonnières,StopPoint:Node:5629140895,050050025:25,38000,Zone Industrielle,Cressonnières,88.02101273726338
10411,StopPoint:11:14,050050035:35,14521,Gare de Villiers-le-Bel Gonesse Arnouville,Châtaigniers,StopPoint:Node:5762152500,050050035:35,14521,Gare de Villiers-le-Bel - Gonesse - Arnouville,Châtaigniers,84.64819465402663
10423,StopPoint:11:37,050050035:35,14543,Saint Blin / Lycée René Cassin,Charles Vaillant,StopPoint:Node:5762152505,050050035:35,14543,Saint-Blin - Lycée René Cassin,Charles Vaillant,114.96677221613419
10445,StopPoint:11:197,050050036:36,16937,Rond-Point de Bonneuil,Rond-Point de Bonneuil,StopPoint:Node:2489722007,050050036:36,16937,Rond-Point de Bonneuil,Rond-Point de Bonneuil,75.1289929007206
10446,StopPoint:11:197,050050036:36,16937,Gare de Villiers-le-Bel Gonesse Arnouville,Rond-Point de Bonneuil,StopPoint:Node:2489722007,050050036:36,16937,Gare de Villiers-le-Bel Gonesse Arnouville,Rond-Point de Bonneuil,75.1289929007206
10465,StopPoint:11:197,050050037:37,16937,Rond-Point de Bonneuil,Rond-Point de Bonneuil,StopPoint:Node:2489722007,050050037:37,16937,Rond-Point de Bonneuil,Rond-Point de Bonneuil,75.1289929007206
10497,StopPoint:9:606,051051002:02,23561,GARE DE VAL D'EUROPE,L'OREE DU BOIS,StopPoint:Node:4610103967,051051002:02,23561,Val d'Europe,L'Orée du Bois,79.96150492685648
10505,StopPoint:9:866,051051002:02,15384,GARE DE VAL D'EUROPE,TERRES FORTES,StopPoint:Node:2299891685,051051002:02,15384,Val d'Europe,Terres Fortes,116.43590718804077
10604,StopPoint:9:1739,051051013:13,417793,GARE D'OZOIR-LA-FERRIERE,GARE DE TORCY,StopPoint:Node:3900938555,051051013:13,417793,Ozoir-la-Ferrière,Torcy RER,83.65608423102425
10811,StopPoint:9:1214,051051021:21,15510,GARE DE LAGNY THORIGNY,PEDUZZI,StopPoint:Node:796509635,051051021:21,15510,Gare de Lagny,Peduzzi,117.70489003866962
10830,StopPoint:9:1737,051051021:21,417794,GARE DE LAGNY THORIGNY,GARE DE TORCY,StopPoint:Node:4136423192,051051021:21,417794,Gare de Lagny,Torcy RER,104.64342243339102
10916,StopPoint:9:606,051051022:22,23561,GARE DE VAL D'EUROPE,L'OREE DU BOIS,StopPoint:Node:4610103967,051051022:22,23561,Val d'Europe,L'Orée du Bois,79.96150492685648
10953,StopPoint:9:1272,051051023:23,15543,GARE DE LAGNY THORIGNY,COTEAUX RD934,StopPoint:Node:4328379451,051051023:23,15543,Gare de Lagny,Coteaux RD934,86.020967298461
