route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
228177050:50,105,"50","50","",3,,1AC7FF,0
016016012:12,134,"12","12","",3,,FFCC00,0
016016013:13,134,"13","13","",3,,FF8000,0
016016010:10,134,"10","10","",3,,4DFF00,0
016016020:11,134,"11","11","",3,,00A6FF,0
016096001:14,134,"14","14","",3,,C42EFF,0
016016037:37,134,"37","37","",3,,0A008F,FFFFFF
016016033:SOISYBUS,134,"SOISY BUS","SOISY BUS","",3,,FF5EE3,0
016016615:15,134,"15","15","",3,,00FFB0,0
016016616:16,134,"16","16","",3,,FF1940,FFFFFF
100100254:254,442,"254","254","",3,,79BB92,0
100100253:253,442,"253","253","",3,,F4C931,0
100100255:255,442,"255","255","",3,,9A9940,0
100100258:258,442,"258","258","",3,,D35E3C,FFFFFF
100100256:256,442,"256","256","",3,,8E6538,FFFFFF
100100252:252,442,"252","252","",3,,1AC7FF,0
100100248:248,442,"248","248","",3,,C5A3CA,0
100100247:247,442,"247","247","",3,,DE8B53,0
100100249:249,442,"249","249","",3,,CDC83F,0
100100251:251,442,"251","251","",3,,D35E3C,FFFFFF
100100250:250,442,"250","250","",3,,BB4D98,FFFFFF
100100027:27,442,"27","27","",3,,DE8B53,0
100100269:269,442,"269","269","",3,,DE8B53,0
100100270:270,442,"270","270","",3,,DF9AB1,0
100100274:274,442,"274","274","",3,,D35E3C,FFFFFF
100100272:272,442,"272","272","",3,,DE8B53,0
100100268:268,442,"268","268","",3,,DFB039,0
100100026:26,442,"26","26","",3,,DE8B53,0
100100259:259,442,"259","259","",3,,000000,FFFFFF
100100260:260,442,"260","260","",3,,000000,FFFFFF
100100262:262,442,"262","262","",3,,BB4D98,FFFFFF
100100261:261,442,"261","261","",3,,D35E3C,FFFFFF
100100244:244,442,"244","244","",3,,BB4D98,FFFFFF
100100213:213,442,"213","213","",3,,9A9940,0
100100212:212,442,"212","212","",3,,89C7D6,0
100100214:214,442,"214","214","",3,,C5A3CA,0
100100216:216,442,"216","216","",3,,1AC7FF,0
100100215:215,442,"215","215","",3,,79BB92,0
100100211:211,442,"211","211","",3,,DF9AB1,0
100100208:208B,442,"208B","208B","",3,,BB4D98,FFFFFF
100100208:208A,442,"208A","208A","",3,,BB4D98,FFFFFF
100100208:208S,442,"208S","208S","",3,,BB4D98,FFFFFF
100100210:210,442,"210","210","",3,,F4C931,0
100100021:21,442,"21","21","",3,,79BB92,0
100100238:238,442,"238","238","",3,,DF9AB1,0
100100237:237,442,"237","237","",3,,C5A3CA,0
100100239:239,442,"239","239","",3,,BB4D98,FFFFFF
100100241:241,442,"241","241","",3,,8E6538,FFFFFF
100100024:24,442,"24","24","",3,,BB4D98,FFFFFF
100100235:235,442,"235","235","",3,,F4C931,0
100100022:22,442,"22","22","",3,,328E5B,FFFFFF
100100217:217,442,"217","217","",3,,67328E,FFFFFF
100100220:220,442,"220","220","",3,,BB4D98,FFFFFF
100100234:234,442,"234","234","",3,,DE8B53,0
100100221:221,442,"221","221","",3,,1AC7FF,0
100100275:275,442,"275","275","",3,,F4C931,0
100100322:322,442,"322","322","",3,,89C7D6,0
100100321:321,442,"321","321","",3,,F4C931,0
100100323:323,442,"323","323","",3,,CDC83F,0
100100330:330,442,"330","330","",3,,F4C931,0
100100325:325,442,"325","325","",3,,89C7D6,0
100100320:320,442,"320","320","",3,,F4C931,0
100100317:317,442,"317","317","",3,,CDC83F,0
100100312:312,442,"312","312","",3,,DE8B53,0
100100318:318,442,"318","318","",3,,216EB4,FFFFFF
100100032:32,442,"32","32","",3,,9A9940,0
100100319:319,442,"319","319","",3,,328E5B,FFFFFF
100100035:35,442,"35","35","",3,,79BB92,0
100100349:349,442,"349","349","",3,,79BB92,0
100100350:350,442,"350","350","",3,,1AC7FF,0
100100353:353,442,"353","353","",3,,000000,FFFFFF
100100351:351,442,"351","351","",3,,1AC7FF,0
100100347:347,442,"347","347","",3,,BB4D98,FFFFFF
100100337:337,442,"337","337","",3,,67328E,FFFFFF
100100334:334,442,"334","334","",3,,F4C931,0
100100340:340,442,"340","340","",3,,DFB039,0
100100346:346,442,"346","346","",3,,CDC83F,0
100100341:341,442,"341","341","",3,,F4C931,0
100100310:310,442,"310","310","",3,,CDC83F,0
100100029:29,442,"29","29","",3,,89C7D6,0
100100289:289,442,"289","289","",3,,BB4D98,FFFFFF
100100290:290,442,"290","290","",3,,C5A3CA,0
100100292:292,442,"292","292","",3,,1AC7FF,0
100100291:291,442,"291","291","",3,,1AC7FF,0
100100286:286,442,"286","286","",3,,C5A3CA,0
100100278:278,442,"278","278","",3,,C5A3CA,0
100100276:276,442,"276","276","",3,,1AC7FF,0
100100028:28,442,"28","28","",3,,DF9AB1,0
100100285:285,442,"285","285","",3,,BB4D98,FFFFFF
100100281:281,442,"281","281","",3,,DFB039,0
100100304:304,442,"304","304","",3,,CDC83F,0
100100303:303,442,"303","303","",3,,9A9940,0
100100306:306,442,"306","306","",3,,216EB4,FFFFFF
100100031:31,442,"31","31","",3,,F4C931,0
100100308:308,442,"308","308","",3,,79BB92,0
100100302:302,442,"302","302","",3,,F4C931,0
100100297:297,442,"297","297","",3,,BB4D98,FFFFFF
100100294:294,442,"294","294","",3,,C5A3CA,0
100100299:299,442,"299","299","",3,,1AC7FF,0
100100301:301,442,"301","301","",3,,CDC83F,0
100100030:30,442,"30","30","",3,,67328E,FFFFFF
100100207:207,442,"207","207","",3,,DFB039,0
100100132:132,442,"132","132","",3,,67328E,FFFFFF
100100131:131,442,"131","131","",3,,8E6538,FFFFFF
100100133:133,442,"133","133","",3,,79BB92,0
100100137:137,442,"137","137","",3,,DE8B53,0
100100134:134,442,"134","134","",3,,DF9AB1,0
100100129:129,442,"129","129","",3,,9A9940,0
100100125:125,442,"125","125","",3,,216EB4,FFFFFF
100100124:124,442,"124","124","",3,,DF9AB1,0
100100126:126,442,"126","126","",3,,89C7D6,0
100100128:128,442,"128","128","",3,,8E6538,FFFFFF
100100127:127,442,"127","127","",3,,DE8B53,0
100100147:147,442,"147","147","",3,,D35E3C,FFFFFF
100100145:145,442,"145","145","",3,,BB4D98,FFFFFF
100100148:148,442,"148","148","",3,,8E6538,FFFFFF
100100151:151,442,"151","151","",3,,BB4D98,FFFFFF
100100150:150,442,"150","150","",3,,DF9AB1,0
100100144:144,442,"144","144","",3,,C5A3CA,0
100100139:139,442,"139","139","",3,,DE8B53,0
100100138:138,442,"138","138","",3,,BB4D98,FFFFFF
100100140:140,442,"140","140","",3,,D35E3C,FFFFFF
100100143:143,442,"143","143","",3,,216EB4,FFFFFF
100100141:141,442,"141","141","",3,,DFB039,0
100100123:123,442,"123","123","",3,,328E5B,FFFFFF
100100108:108,442,"108","108","",3,,DF9AB1,0
100100107:107,442,"107","107","",3,,DF9AB1,0
100100109:109,442,"109","109","",3,,CDC83F,0
100100111:111,442,"111","111","",3,,C5A3CA,0
100100110:110,442,"110","110","",3,,67328E,FFFFFF
100100106:106,442,"106","106","",3,,D35E3C,FFFFFF
100100102:102,442,"102","102","",3,,F4C931,0
100100101:101,442,"101","101","",3,,F4C931,0
100100103:103,442,"103","103","",3,,DE8B53,0
100100105:105,442,"105","105","",3,,DE8B53,0
100100104:104,442,"104","104","",3,,D35E3C,FFFFFF
100100119:119,442,"119","119","",3,,F4C931,0
100100118:118,442,"118","118","",3,,DFB039,0
100100120:120,442,"120","120","",3,,C5A3CA,0
100100122:122,442,"122","122","",3,,C5A3CA,0
100100121:121,442,"121","121","",3,,D35E3C,FFFFFF
100100117:117,442,"117","117","",3,,328E5B,FFFFFF
100100113:113,442,"113","113","",3,,D35E3C,FFFFFF
100100112:112,442,"112","112","",3,,DE8B53,0
100100114:114,442,"114","114","",3,,79BB92,0
100100116:116,442,"116","116","",3,,89C7D6,0
100100115:115,442,"115","115","",3,,328E5B,FFFFFF
100100152:152,442,"152","152","",3,,D35E3C,FFFFFF
100100187:187,442,"187","187","",3,,67328E,FFFFFF
100100186:186,442,"186","186","",3,,BB4D98,FFFFFF
100100188:188,442,"188","188","",3,,C5A3CA,0
100100190:190,442,"190","190","",3,,8E6538,FFFFFF
100100189:189,442,"189","189","",3,,DE8B53,0
100100185:185,442,"185","185","",3,,DE8B53,0
100100181:181,442,"181","181","",3,,8E6538,FFFFFF
100100180:180,442,"180","180","",3,,9A9940,0
100100182:182,442,"182","182","",3,,BB4D98,FFFFFF
100100184:184,442,"184","184","",3,,DFB039,0
100100183:183,442,"183","183","",3,,D35E3C,FFFFFF
100100020:20,442,"20","20","",3,,DE8B53,0
100100199:199,442,"199","199","",3,,CDC83F,0
100100201:201,442,"201","201","",3,,8E6538,FFFFFF
100100206:206,442,"206","206","",3,,8E6538,FFFFFF
100100203:203,442,"203","203","",3,,DF9AB1,0
100100197:197,442,"197","197","",3,,D35E3C,FFFFFF
100100192:192,442,"192","192","",3,,79BB92,0
100100191:191,442,"191","191","",3,,DF9AB1,0
100100194:194,442,"194","194","",3,,DE8B53,0
100100196:196,442,"196","196","",3,,DFB039,0
100100195:195,442,"195","195","",3,,BB4D98,FFFFFF
100100179:179,442,"179","179","",3,,328E5B,FFFFFF
100100164:164,442,"164","164","",3,,BB4D98,FFFFFF
100100163:163,442,"163","163","",3,,DFB039,0
100100165:165,442,"165","165","",3,,DE8B53,0
100100167:167,442,"167","167","",3,,79BB92,0
100100166:166,442,"166","166","",3,,67328E,FFFFFF
100100162:162,442,"162","162","",3,,216EB4,FFFFFF
100100157:157,442,"157","157","",3,,BB4D98,FFFFFF
100100153:153,442,"153","153","",3,,328E5B,FFFFFF
100100158:158,442,"158","158","",3,,DE8B53,0
100100160:160,442,"160","160","",3,,328E5B,FFFFFF
100100159:159,442,"159","159","",3,,67328E,FFFFFF
100100175:175,442,"175","175","",3,,216EB4,FFFFFF
100100174:174,442,"174","174","",3,,328E5B,FFFFFF
100100176:176,442,"176","176","",3,,DFB039,0
100100178:178,442,"178","178","",3,,216EB4,FFFFFF
100100177:177,442,"177","177","",3,,79BB92,0
100100173:173,442,"173","173","",3,,216EB4,FFFFFF
100100169:169,442,"169","169","",3,,79BB92,0
100100168:168,442,"168","168","",3,,000000,FFFFFF
100100170:170,442,"170","170","",3,,89C7D6,0
100100172:172,442,"172","172","",3,,328E5B,FFFFFF
100100171:171,442,"171","171","",3,,D35E3C,FFFFFF
100100355:355,442,"355","355","",3,,67328E,FFFFFF
100987766:N43,56,"N43","N43","",3,,DE8B53,0
100987755:N42,56,"N42","N42","",3,,DFB039,0
100987754:N44,56,"N44","N44","",3,,79BB92,0
100987753:N51,56,"N51","N51","",3,,F4C931,0
100987765:N45,56,"N45","N45","",3,,F4C931,0
100987772:N41,56,"N41","N41","",3,,DF9AB1,0
100987763:N32,56,"N32","N32","",3,,DFB039,0
100987759:N31,56,"N31","N31","",3,,DF9AB1,0
100987758:N33,56,"N33","N33","",3,,DE8B53,0
100987773:N35,56,"N35","N35","",3,,F4C931,0
100987757:N34,56,"N34","N34","",3,,CDC83F,0
100100524:NAVETTE,442,"NAVETTE","LA NAVETTE","",3,,000000,FFFFFF
100987771:N71,56,"N71","N71","",3,,BB4D98,FFFFFF
100100519:NEY-FLA,442,"NEY-FLA","LA TRAVERSE NEY FLANDRE","",3,,C5A3CA,0
100100098:PC,442,"PC","PC","",3,,000000,FFFFFF
100100283:ORLYBUS,442,"ORLYBUS","ORLYBUS","",3,,1AC7FF,0
100987796:N66,56,"N66","N66","",3,,D35E3C,FFFFFF
100987770:N53,56,"N53","N53","",3,,79BB92,0
100987752:N52,56,"N52","N52","",3,,CDC83F,0
100987761:N61,56,"N61","N61","",3,,DFB039,0
100987769:N63,56,"N63","N63","",3,,CDC83F,0
100987762:N62,56,"N62","N62","",3,,DF9AB1,0
100987751:N24,56,"N24","N24","",3,,DE8B53,0
100100572:MONAST,442,"MONAST","MONASTERE","",3,,C5A3CA,0
100100559:LIGNE-B,442,"LIGNE-B","LIGNE BLEUE","",3,,000000,FFFFFF
100100008:MONTMAR,442,"MONTMAR","MONTMARTROBUS","",3,,89C7D6,0
100987776:N02,56,"N02","N02","",3,,D35E3C,FFFFFF
100987775:N01,56,"N01","N01","",3,,BB4D98,FFFFFF
100100597:HIRONDE,442,"HIRONDE","L'HIRONDELLE","",3,,79BB92,0
100100582:CHOISYB,442,"CHOISYB","CHOISYBUS","",3,,DFB039,0
100100501:CHARONN,442,"CHARONN","LA TRAVERSE DE CHARONNE","",3,,216EB4,FFFFFF
100100579:CLAMIBU,442,"CLAMIBU","CLAMIBUS","",3,,F4C931,0
100100541:EOLIEN,442,"EOLIEN","EOLIEN","",3,,000000,FFFFFF
100100566:COLOMB,442,"COLOMB","COLOMB","",3,,DE8B53,0
100987781:N16,56,"N16","N16","",3,,CDC83F,0
100987791:N153,56,"N153","N153","",3,,D35E3C,FFFFFF
100987760:N21,56,"N21","N21","",3,,79BB92,0
100987756:N23,56,"N23","N23","",3,,DFB039,0
100987768:N22,56,"N22","N22","",3,,F4C931,0
100987782:N15,56,"N15","N15","",3,,F4C931,0
100987785:N12,56,"N12","N12","",3,,DFB039,0
100987780:N11,56,"N11","N11","",3,,DE8B53,0
100987790:N122,56,"N122","N122","",3,,000000,FFFFFF
100987783:N14,56,"N14","N14","",3,,79BB92,0
100987784:N13,56,"N13","N13","",3,,DF9AB1,0
100100594:PETIT-F,442,"PETIT-F","LE PETIT FONTENAISIEN","",3,,216EB4,FFFFFF
100110006:6,439,"6","6","",1,,6ECA97,0
100110005:5,439,"5","5","",1,,FF7E2E,0
100110007:7,439,"7","7","",1,,FA9ABA,0
100110008:8,439,"8","8","",1,,E19BDF,0
100110107:7B,439,"7B","7B","",1,,6ECA97,FFFFFF
100110004:4,439,"4","4","",1,,CF009E,FFFFFF
100110014:14,439,"14","14","",1,,62259D,FFFFFF
100110013:13,439,"13","13","",1,,6EC4E8,0
100110002:2,439,"2","2","",1,,003CA6,FFFFFF
100110103:3B,439,"3B","3B","",1,,6EC4E8,FFFFFF
100110003:3,439,"3","3","",1,,837902,FFFFFF
100112015:T5,440,"T5","GARE DE GARGES SARCELLES - MARCHE DE ST DENIS","",0,,62259D,FFFFFF
100112003:T3B,440,"T3B","Porte de Vincennes - Porte de la Chapelle","",0,,00AE41,FFFFFF
100112016:T6,440,"T6","Châtillon Montrouge - Gare de Viroflay Rive Droite","",0,,E2231A,FFFFFF
100112018:T8,440,"T8","ST DENIS / PORTE DE PARIS - EPINAY - ORGEMONT","",0,,837902,FFFFFF
100112017:T7,440,"T7","Porte de L'Essonne - Villejuif-Louis Aragon","",0,,704B1C,FFFFFF
100112013:T3A,440,"T3A","PONT GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU - Porte de Vincennes","",0,,FF7E2E,FFFFFF
100110100:FUN,441,"FUN","FUNICULAIRE","",7,,000000,FFFFFF
100110009:9,439,"9","9","",1,,B6BD00,0
100110200:ORLYVAL,441,"ORLYVAL","ORLYVAL","",7,,5EC5ED,FFFFFF
100112012:T2,440,"T2","Pont de Bezons - Porte de Versailles","",0,,CF009E,FFFFFF
100112011:T1,440,"T1","GARE DE NOISY LE SEC - Asnieres Gennevilliers Les Courtilles","",0,,003CA6,FFFFFF
100110012:12,439,"12","12","",1,,007852,FFFFFF
100100569:TIM,442,"TIM","TIM","",3,,89C7D6,0
100100515:TILLBUS,442,"TILLBUS","TILLBUS","",3,,C5A3CA,0
100100546:TUB,442,"TUB","TUB (TRANSPORT URBAIN BONDYNOIS)","",3,,8E6538,FFFFFF
100100589:TUVIM,442,"TUVIM","TUVIM","",3,,000000,FFFFFF
100100574:TUC,442,"TUC","TUC","",3,,F4C931,0
100100587:THIAIS,442,"THIAIS","LA NAVETTE DE THIAIS","",3,,000000,FFFFFF
100100573:PTITBUS,442,"PTITBUS","LE P'TIT BUS DU PRE","",3,,000000,FFFFFF
100100538:PORT,442,"PORT","LE BUS DU PORT","",3,,9A9940,0
100100577:RIVER,442,"RIVER","RIVER PLAZA","",3,,DE8B53,0
100100571:SUBB,442,"SUBB","SUBB","",3,,8E6538,FFFFFF
100100352:ROISSYB,442,"ROISSYB","ROISSYBUS","",3,,1AC7FF,0
100100585:V7,442,"V7","V7","",3,,D35E3C,FFFFFF
100100593:V6,442,"V6","V6","",3,,79BB92,0
100110001:1,439,"1","1","",1,,FFCD00,0
100110011:11,439,"11","11","",1,,704B1C,FFFFFF
100110010:10,439,"10","10","",1,,C9910D,0
100100584:V5,442,"V5","V5","",3,,328E5B,FFFFFF
100100542:V1,442,"V1","V1","",3,,F4C931,0
100100014:TVM,442,"TVM","TVM","",3,,216EB4,FFFFFF
100100583:V2,442,"V2","V2","",3,,DF9AB1,0
100100562:V4,442,"V4","V4","",3,,67328E,FFFFFF
100100581:V3,442,"V3","V3","",3,,CDC83F,0
100100513:BIEVRES,442,"BIEVRES","LA TRAVERSE BIEVRE MONTSOURIS","",3,,BB4D98,FFFFFF
100100047:47,442,"47","47","",3,,DF9AB1,0
100100467:467,442,"467","467","",3,,9A9940,0
100100471:471,442,"471","471","",3,,216EB4,FFFFFF
100100485:485,442,"485","485","",3,,DE8B53,0
100100048:48,442,"48","48","",3,,216EB4,FFFFFF
100100046:46,442,"46","46","",3,,CDC83F,0
100100421:421,442,"421","421","",3,,328E5B,FFFFFF
100100042:42,442,"42","42","",3,,216EB4,FFFFFF
100100426:426,442,"426","426","",3,,8E6538,FFFFFF
100100459:459,442,"459","459","",3,,D35E3C,FFFFFF
100100043:43,442,"43","43","",3,,D35E3C,FFFFFF
100100528:528,442,"528","528","",3,,000000,FFFFFF
100100520:520,442,"520","520","",3,,328E5B,FFFFFF
100100053:53,442,"53","53","",3,,CDC83F,0
100100545:545,442,"545","545","",3,,F4C931,0
100100054:54,442,"54","54","",3,,89C7D6,0
100100052:52,442,"52","52","",3,,89C7D6,0
100100487:487,442,"487","487","",3,,F4C931,0
100100486:486,442,"486","486","",3,,328E5B,FFFFFF
100100488:488,442,"488","488","",3,,216EB4,FFFFFF
100100512:512,442,"512","512","",3,,F4C931,0
100100492:492,442,"492","492","",3,,F4C931,0
100100399:399,442,"399","399","",3,,89C7D6,0
100100372:372,442,"372","372","",3,,F4C931,0
100100370:370,442,"370","370","",3,,89C7D6,0
100100378:378,442,"378","378","",3,,328E5B,FFFFFF
100100038:38,442,"38","38","",3,,216EB4,FFFFFF
100100379:379,442,"379","379","",3,,F4C931,0
100100368:368,442,"368","368","",3,,CDC83F,0
100100360:360,442,"360","360","",3,,CDC83F,0
100100356:356,442,"356","356","",3,,DE8B53,0
100100361:361,442,"361","361","",3,,216EB4,FFFFFF
100100367:367,442,"367","367","",3,,F4C931,0
100100366:366,442,"366","366","",3,,216EB4,FFFFFF
100100393:393,442,"393","393","",3,,89C7D6,0
100100391:391,442,"391","391","",3,,CDC83F,0
100100394:394,442,"394","394","",3,,67328E,FFFFFF
100100396:396,442,"396","396","",3,,CDC83F,0
100100395:395,442,"395","395","",3,,216EB4,FFFFFF
100100390:390,442,"390","390","",3,,89C7D6,0
100100385:385,442,"385","385","",3,,DFB039,0
100100380:380,442,"380","380","",3,,79BB92,0
100100388:388,442,"388","388","",3,,F4C931,0
100100039:39,442,"39","39","",3,,BB4D98,FFFFFF
100100389:389,442,"389","389","",3,,216EB4,FFFFFF
100100559:559A,442,"559A","LIGNE BLEUE","",3,,89C7D6,0
100100084:84,442,"84","84","",3,,C5A3CA,0
100100083:83,442,"83","83","",3,,F4C931,0
100100085:85,442,"85","85","",3,,8E6538,FFFFFF
100100087:87,442,"87","87","",3,,67328E,FFFFFF
100100086:86,442,"86","86","",3,,D35E3C,FFFFFF
100100082:82,442,"82","82","",3,,DE8B53,0
100100075:75,442,"75","75","",3,,F4C931,0
100100074:74,442,"74","74","",3,,CDC83F,0
100100076:76,442,"76","76","",3,,67328E,FFFFFF
100100081:81,442,"81","81","",3,,C5A3CA,0
100100080:80,442,"80","80","",3,,DF9AB1,0
100100096:96,442,"96","96","",3,,DFB039,0
100100095:95,442,"95","95","",3,,8E6538,FFFFFF
100100544:AS-SURE,442,"AS-SURE","AS AUTOBUS SURESNOIS","",3,,216EB4,FFFFFF
100100518:BATIGNO,442,"BATIGNO","LA TRAVERSE BATIGNOLLES BICHAT","",3,,67328E,FFFFFF
100100537:AUDONIE,442,"AUDONIE","L'AUDONIENNE","",3,,DF9AB1,0
100100094:94,442,"94","94","",3,,BB4D98,FFFFFF
100100089:89,442,"89","89","",3,,89C7D6,0
100100088:88,442,"88","88","",3,,CDC83F,0
100100091:91,442,"91","91","",3,,DFB039,0
100100093:93,442,"93","93","",3,,79BB92,0
100100092:92,442,"92","92","",3,,F4C931,0
100100073:73,442,"73","73","",3,,8E6538,FFFFFF
100100057:57,442,"57","57","",3,,9A9940,0
100100565:565,442,"565","565","",3,,328E5B,FFFFFF
100100058:58,442,"58","58","",3,,328E5B,FFFFFF
100100060:60,442,"60","60","",3,,D35E3C,FFFFFF
100100595:595,442,"595","595","",3,,216EB4,FFFFFF
100100564:564,442,"564","564","",3,,216EB4,FFFFFF
100100559:559C,442,"559C","LIGNE BLEUE","",3,,89C7D6,0
100100559:559B,442,"559B","LIGNE BLEUE","",3,,89C7D6,0
100100559:559D,442,"559D","LIGNE BLEUE","",3,,89C7D6,0
100100563:563,442,"563","563","",3,,D35E3C,FFFFFF
100100056:56,442,"56","56","",3,,BB4D98,FFFFFF
100100068:68,442,"68","68","",3,,F4C931,0
100100067:67,442,"67","67","",3,,DF9AB1,0
100100069:69,442,"69","69","",3,,89C7D6,0
100100072:72,442,"72","72","",3,,D35E3C,FFFFFF
100100070:70,442,"70","70","",3,,DE8B53,0
100100066:66,442,"66","66","",3,,328E5B,FFFFFF
100100062:62,442,"62","62","",3,,8E6538,FFFFFF
100100061:61,442,"61","61","",3,,328E5B,FFFFFF
100100063:63,442,"63","63","",3,,CDC83F,0
100100065:65,442,"65","65","",3,,328E5B,FFFFFF
100100064:64,442,"64","64","",3,,79BB92,0
052052026:26,964,"26","26","",3,,C49CC7,0
052052022:22,964,"22","22","",3,,B0BD72,0
052052003:3,964,"3","3","",3,,93D5F6,0
052052029:29,964,"29","29","",3,,99FF33,0
052052112:12,964,"12","12","",3,,F6A000,0
052052011:1,964,"1","1","",3,,C27E4B,0
052052012:2,964,"2","2","",3,,A2C745,0
052052013:13,964,"13","13","",3,,12936D,FFFFFF
052052037:37,964,"37","37","",3,,9E91C6,0
052052035:35,964,"35","35","",3,,9ACFB4,0
052052080:80,965,"80","80","",3,,1AC7FF,0
052052039:39,964,"39","39","",3,,739E9A,0
052052031:31,964,"31","31","",3,,F3A26C,0
052052030:30,964,"30","30","",3,,DEA712,0
052052033:33,964,"33","33","",3,,97B9E2,0
052052032:32,964,"32","32","",3,,907242,FFFFFF
006006023:21,361,"21","21","",3,,8C4B25,FFFFFF
006006001:20,361,"20","20 Scolaire - Collège de la Guyonnerie","",3,,9998BE,0
006006002:2,361,"2","2 EXPRESS","",3,,1AC7FF,0
006006003:3,361,"3","3","",3,,50B586,0
006006025:23,361,"23","23","",3,,8A5D99,FFFFFF
006006024:22,361,"22","22","",3,,B6D061,0
006006015:15,361,"15","15","",3,,253B82,FFFFFF
006006014:14,361,"14","14","",3,,54AEE3,0
006006010:1,361,"1","1","",3,,CF2939,FFFFFF
006006019:19,361,"19","19","",3,,E78C2A,0
006006019:18,361,"18","18","",3,,B6D061,0
006006016:16,361,"16","16","",3,,E78C2A,0
006006019:S2,361,"S2","S2 Scolaire - Lycée Camille Claudel","",3,,54AEE3,0
006006015:S15,361,"S15","S15 Scolaire - Collège Emile Zola","",3,,253B82,FFFFFF
006006019:S1,361,"S1","S1 Scolaire - Lycée Blaise Pascal","",3,,FFED00,0
269269002:S9,361,"S9","S9 Scolaire - Collège Fournier","",3,,000000,FFFFFF
006006019:S4,361,"S4","S4 Scolaire - Collège Jules Verne","",3,,D073A1,0
006006019:S3,361,"S3","S3 Scolaire - Collège Jules Verne","",3,,B6D061,0
006006007:6,361,"6","6","",3,,8A5D99,FFFFFF
006006005:5,361,"5","5","",3,,0087C8,FFFFFF
006006004:4,361,"4","4","",3,,E78C29,0
269269002:9,361,"9","9","",3,,D7437E,FFFFFF
006006008:8,361,"8","8","",3,,E7A3BF,0
006006007:7,361,"7","7","",3,,FACC00,0
291191004:91-04,571,"91-04","EXPRESS 91-04","",3,,1AC7FF,0
291191005:91-05,571,"91-05","EXPRESS 91-05","",3,,1AC7FF,0
291191003:91-03,571,"91-03","EXPRESS 91-03","",3,,1AC7FF,0
291191001:91-01,571,"91-01","EXPRESS 91-01","",3,,1AC7FF,0
291191002:91-02,571,"91-02","EXPRESS 91-02","",3,,1AC7FF,0
291191006:91-06,571,"91-06","EXPRESS 91-06","",3,,1AC7FF,0
291191010:91-10,571,"91-10","EXPRESS 91-10","",3,,1AC7FF,0
291191011:91-11,571,"91-11","EXPRESS 91-11","",3,,1AC7FF,0
291191009:91-09,571,"91-09","EXPRESS 91-09","",3,,1AC7FF,0
291191007:91-07,571,"91-07","91-07","",3,,ED2939,FFFFFF
291191008:91-08,571,"91-08","EXPRESS 91-08","",3,,1AC7FF,0
054054018:18,447,"18","18","",3,,034AD9,FFFFFF
054054017:17,447,"17","17","",3,,9CFA00,0
054054012:12,447,"12","12","",3,,40C9FF,0
054054019:19,447,"19","19","",3,,DE00D9,FFFFFF
054054020:Express20,105,"Express20","Express 20","",3,,1AC7FF,0
054054009:9,447,"9","9","",3,,E5000F,FFFFFF
054054008:8,447,"8","8","",3,,0DAB00,FFFFFF
084184006:184-006,379,"184-006","184-006","",3,,000000,FFFFFF
084184008:184-008,379,"184-008","184-008","",3,,000000,FFFFFF
084184013:184-013,379,"184-013","184-013","",3,,000000,FFFFFF
084184005:184-005,379,"184-005","184-005","",3,,000000,FFFFFF
084184001:184-001,379,"184-001","184-001","",3,,000000,FFFFFF
084184003:184-003,379,"184-003","184-003","",3,,000000,FFFFFF
084184004:184-004,379,"184-004","184-004","",3,,000000,FFFFFF
084284004:284-004,379,"284-004","284-004","",3,,000000,FFFFFF
084284006:284-006,379,"284-006","284-006","",3,,000000,FFFFFF
084284007:284-007,379,"284-007","284-007","",3,,000000,FFFFFF
084284003:284-003,379,"284-003","284-003","",3,,000000,FFFFFF
084184014:184-014,379,"184-014","184-014","",3,,000000,FFFFFF
084284001:284-001,379,"284-001","284-001","",3,,000000,FFFFFF
084284002:284-002,379,"284-002","284-002","",3,,000000,FFFFFF
101261024:4,369,"4","4","",3,,DC9015,0
101261124:4s,369,"4s","4s","",3,,DC9015,0
101261027:5,369,"5","5","",3,,00B8E0,0
014361113:3s,369,"3s","3s","",3,,B44A9C,FFFFFF
101261020:1,369,"1","1","",3,,F9DC00,0
101261026:2,369,"2","2","",3,,0074BA,FFFFFF
014361013:3,369,"3","3","",3,,B44A9C,FFFFFF
101261128:8s,369,"8s","8s","",3,,8C5E23,FFFFFF
101261023:9,369,"9","9","",3,,19B200,FFFFFF
101261123:9s,369,"9s","9s","",3,,19B200,FFFFFF
101261028:8,369,"8","8","",3,,8C5E23,FFFFFF
101261022:6,369,"6","6","",3,,AF171A,FFFFFF
101261021:7,369,"7","7","",3,,97BF35,0
101261121:7s,369,"7s","7s","",3,,97BF35,0
097177017:17,105,"17","17","",3,,2680FF,0
097097020:20,347,"20","20","",3,,73FF00,0
097097024:24,347,"24","24","",3,,F79646,0
097097014:14,347,"14","14","",3,,FF0000,FFFFFF
097097012:12A,346,"12A","12A MOUROUX - COULOMMIERS","",3,,8EB4E3,0
097097012:12B,346,"12B","12B MOUROUX - COULOMMIERS","",3,,8EB4E3,0
097097012:12C,346,"12C","12C MOUROUX - COULOMMIERS","",3,,8EB4E3,0
